sigma;thres;pt_w;pt_h;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25
70;0.6000;113;113;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1492;bullet train, bullet;0.0914;moving van;0.0904;streetcar, tram, tramcar, trolley, trolley car;0.0614;passenger car, coach, carriage;0.0470;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1417;bullet train, bullet;0.1039;moving van;0.0867;streetcar, tram, tramcar, trolley, trolley car;0.0613;passenger car, coach, carriage;0.0442;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1414;bullet train, bullet;0.0965;moving van;0.0896;streetcar, tram, tramcar, trolley, trolley car;0.0647;passenger car, coach, carriage;0.0484;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1549;moving van;0.0931;bullet train, bullet;0.0854;streetcar, tram, tramcar, trolley, trolley car;0.0584;passenger car, coach, carriage;0.0463;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1401;bullet train, bullet;0.0979;moving van;0.0887;streetcar, tram, tramcar, trolley, trolley car;0.0649;passenger car, coach, carriage;0.0489
70;0.6000;113;113;hare;0.6582;wood rabbit, cottontail, cottontail rabbit;0.3390;dhole, Cuon alpinus;0.0014;wallaby, brush kangaroo;0.0007;red fox, Vulpes vulpes;0.0001;hare;0.7072;wood rabbit, cottontail, cottontail rabbit;0.2900;dhole, Cuon alpinus;0.0011;wallaby, brush kangaroo;0.0006;beaver;0.0001;hare;0.7317;wood rabbit, cottontail, cottontail rabbit;0.2655;dhole, Cuon alpinus;0.0011;wallaby, brush kangaroo;0.0005;beaver;0.0001;hare;0.7290;wood rabbit, cottontail, cottontail rabbit;0.2680;dhole, Cuon alpinus;0.0011;wallaby, brush kangaroo;0.0005;beaver;0.0002;hare;0.7194;wood rabbit, cottontail, cottontail rabbit;0.2779;dhole, Cuon alpinus;0.0011;wallaby, brush kangaroo;0.0006;llama;0.0001
70;0.6000;113;113;badger;0.4245;bittern;0.3512;limpkin, Aramus pictus;0.1203;bustard;0.0189;isopod;0.0085;badger;0.5163;bittern;0.2825;limpkin, Aramus pictus;0.1170;bustard;0.0133;isopod;0.0077;badger;0.3952;bittern;0.3703;limpkin, Aramus pictus;0.1149;bustard;0.0208;isopod;0.0095;badger;0.5073;bittern;0.2892;limpkin, Aramus pictus;0.1184;bustard;0.0142;isopod;0.0076;badger;0.5308;bittern;0.2759;limpkin, Aramus pictus;0.1069;bustard;0.0136;isopod;0.0078
70;0.6000;113;113;strawberry;0.9764;bell pepper;0.0081;plate;0.0069;meat loaf, meatloaf;0.0027;fig;0.0011;strawberry;0.9765;bell pepper;0.0081;plate;0.0068;meat loaf, meatloaf;0.0027;fig;0.0011;strawberry;0.9760;bell pepper;0.0081;plate;0.0073;meat loaf, meatloaf;0.0029;fig;0.0011;strawberry;0.9711;plate;0.0110;meat loaf, meatloaf;0.0083;fig;0.0028;bell pepper;0.0020;strawberry;0.9765;bell pepper;0.0081;plate;0.0068;meat loaf, meatloaf;0.0027;fig;0.0011
70;0.6000;113;113;African crocodile, Nile crocodile, Crocodylus niloticus;0.1038;lakeside, lakeshore;0.0752;water snake;0.0337;dowitcher;0.0304;rock python, rock snake, Python sebae;0.0294;African crocodile, Nile crocodile, Crocodylus niloticus;0.1173;lakeside, lakeshore;0.0777;water snake;0.0310;rock python, rock snake, Python sebae;0.0287;dowitcher;0.0281;African crocodile, Nile crocodile, Crocodylus niloticus;0.1173;lakeside, lakeshore;0.0777;water snake;0.0310;rock python, rock snake, Python sebae;0.0287;dowitcher;0.0281;African crocodile, Nile crocodile, Crocodylus niloticus;0.1143;lakeside, lakeshore;0.0791;water snake;0.0314;rock python, rock snake, Python sebae;0.0292;dowitcher;0.0287;African crocodile, Nile crocodile, Crocodylus niloticus;0.1085;lakeside, lakeshore;0.0794;water snake;0.0311;dowitcher;0.0296;rock python, rock snake, Python sebae;0.0287
70;0.6500;113;113;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1613;barracouta, snoek;0.0970;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0819;American alligator, Alligator mississipiensis;0.0566;puffer, pufferfish, blowfish, globefish;0.0523;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1198;barracouta, snoek;0.1113;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0662;American alligator, Alligator mississipiensis;0.0639;nematode, nematode worm, roundworm;0.0523;barracouta, snoek;0.1459;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1255;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0873;puffer, pufferfish, blowfish, globefish;0.0627;American alligator, Alligator mississipiensis;0.0545;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1240;barracouta, snoek;0.1096;American alligator, Alligator mississipiensis;0.0674;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0672;nematode, nematode worm, roundworm;0.0530;barracouta, snoek;0.1256;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1044;puffer, pufferfish, blowfish, globefish;0.0719;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0689;American alligator, Alligator mississipiensis;0.0523
70;0.6500;113;113;dogsled, dog sled, dog sleigh;0.4058;ski;0.0992;Scottish deerhound, deerhound;0.0571;Irish wolfhound;0.0566;alp;0.0528;dogsled, dog sled, dog sleigh;0.3028;ski;0.0791;Scottish deerhound, deerhound;0.0612;Irish wolfhound;0.0485;alp;0.0381;dogsled, dog sled, dog sleigh;0.4078;ski;0.0980;Scottish deerhound, deerhound;0.0578;Irish wolfhound;0.0552;alp;0.0511;dogsled, dog sled, dog sleigh;0.4096;ski;0.0978;Scottish deerhound, deerhound;0.0561;Irish wolfhound;0.0558;alp;0.0534;dogsled, dog sled, dog sleigh;0.3140;ski;0.0983;Scottish deerhound, deerhound;0.0670;Irish wolfhound;0.0594;alp;0.0438
70;0.6500;113;113;Shetland sheepdog, Shetland sheep dog, Shetland;0.7944;collie;0.1726;papillon;0.0252;borzoi, Russian wolfhound;0.0026;Pembroke, Pembroke Welsh corgi;0.0012;Shetland sheepdog, Shetland sheep dog, Shetland;0.7882;collie;0.1846;papillon;0.0209;borzoi, Russian wolfhound;0.0022;Pembroke, Pembroke Welsh corgi;0.0009;Shetland sheepdog, Shetland sheep dog, Shetland;0.7886;collie;0.1846;papillon;0.0206;borzoi, Russian wolfhound;0.0022;Pembroke, Pembroke Welsh corgi;0.0009;Shetland sheepdog, Shetland sheep dog, Shetland;0.7918;collie;0.1808;papillon;0.0216;borzoi, Russian wolfhound;0.0020;Pembroke, Pembroke Welsh corgi;0.0009;Shetland sheepdog, Shetland sheep dog, Shetland;0.7880;collie;0.1838;papillon;0.0214;borzoi, Russian wolfhound;0.0023;Pembroke, Pembroke Welsh corgi;0.0009
70;0.6500;113;113;espresso;0.2210;cup;0.1785;eggnog;0.1608;consomme;0.1003;beer glass;0.0855;espresso;0.2448;cup;0.1821;eggnog;0.1481;consomme;0.0853;beer glass;0.0802;espresso;0.2319;cup;0.1825;eggnog;0.1525;consomme;0.0935;beer glass;0.0823;espresso;0.2141;eggnog;0.1828;cup;0.1707;consomme;0.1018;beer glass;0.0885;cup;0.2000;espresso;0.1991;eggnog;0.1211;beer glass;0.0952;consomme;0.0915
70;0.6500;113;113;mousetrap;0.4292;hamster;0.0920;paintbrush;0.0184;harmonica, mouth organ, harp, mouth harp;0.0169;panpipe, pandean pipe, syrinx;0.0126;mousetrap;0.3732;hamster;0.1127;harmonica, mouth organ, harp, mouth harp;0.0244;panpipe, pandean pipe, syrinx;0.0130;paintbrush;0.0122;mousetrap;0.3626;hamster;0.1271;harmonica, mouth organ, harp, mouth harp;0.0249;panpipe, pandean pipe, syrinx;0.0124;paintbrush;0.0116;mousetrap;0.3605;hamster;0.1212;harmonica, mouth organ, harp, mouth harp;0.0258;panpipe, pandean pipe, syrinx;0.0130;paintbrush;0.0116;mousetrap;0.4140;hamster;0.1000;harmonica, mouth organ, harp, mouth harp;0.0186;paintbrush;0.0165;panpipe, pandean pipe, syrinx;0.0128
70;0.6500;113;113;nail;0.3490;screw;0.1241;ringneck snake, ring-necked snake, ring snake;0.1001;thunder snake, worm snake, Carphophis amoenus;0.0927;water snake;0.0502;nail;0.3612;screw;0.1405;ringneck snake, ring-necked snake, ring snake;0.0893;thunder snake, worm snake, Carphophis amoenus;0.0764;water snake;0.0515;nail;0.2510;screw;0.1327;thunder snake, worm snake, Carphophis amoenus;0.0969;water snake;0.0940;ringneck snake, ring-necked snake, ring snake;0.0798;nail;0.2369;screw;0.1316;water snake;0.1041;thunder snake, worm snake, Carphophis amoenus;0.0969;ringneck snake, ring-necked snake, ring snake;0.0848;nail;0.2464;screw;0.1355;thunder snake, worm snake, Carphophis amoenus;0.0958;water snake;0.0940;ringneck snake, ring-necked snake, ring snake;0.0811
70;0.6500;113;113;Lhasa, Lhasa apso;0.1345;Tibetan terrier, chrysanthemum dog;0.0993;tiger cat;0.0699;Shetland sheepdog, Shetland sheep dog, Shetland;0.0601;spindle;0.0468;Lhasa, Lhasa apso;0.1549;Tibetan terrier, chrysanthemum dog;0.1109;spindle;0.0571;Shih-Tzu;0.0519;tiger cat;0.0493;Lhasa, Lhasa apso;0.1402;Tibetan terrier, chrysanthemum dog;0.1051;tiger cat;0.0556;Shetland sheepdog, Shetland sheep dog, Shetland;0.0534;spindle;0.0522;Lhasa, Lhasa apso;0.1576;Tibetan terrier, chrysanthemum dog;0.1158;Shih-Tzu;0.0539;Shetland sheepdog, Shetland sheep dog, Shetland;0.0515;spindle;0.0486;Lhasa, Lhasa apso;0.1540;Tibetan terrier, chrysanthemum dog;0.1145;Shetland sheepdog, Shetland sheep dog, Shetland;0.0545;Shih-Tzu;0.0516;tiger cat;0.0488
70;0.6500;113;113;face powder;0.2762;pick, plectrum, plectron;0.1446;lipstick, lip rouge;0.0861;spatula;0.0737;pill bottle;0.0563;face powder;0.2744;pick, plectrum, plectron;0.1481;lipstick, lip rouge;0.0870;spatula;0.0736;pill bottle;0.0541;face powder;0.2822;pick, plectrum, plectron;0.1398;lipstick, lip rouge;0.0825;spatula;0.0722;pill bottle;0.0575;face powder;0.2815;pick, plectrum, plectron;0.1332;lipstick, lip rouge;0.0673;pill bottle;0.0649;spatula;0.0610;face powder;0.2677;pick, plectrum, plectron;0.1412;lipstick, lip rouge;0.0738;spatula;0.0621;pill bottle;0.0620
70;0.6500;113;113;dining table, board;0.1750;table lamp;0.1230;potter's wheel;0.0622;desk;0.0562;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0468;dining table, board;0.1704;potter's wheel;0.0742;desk;0.0708;table lamp;0.0634;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0502;dining table, board;0.1801;table lamp;0.1225;potter's wheel;0.0651;desk;0.0592;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0470;dining table, board;0.2125;table lamp;0.1185;potter's wheel;0.0678;desk;0.0619;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0410;dining table, board;0.1770;table lamp;0.1209;potter's wheel;0.0632;desk;0.0571;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0468
70;0.6500;113;113;nipple;0.2482;tick;0.2026;axolotl, mud puppy, Ambystoma mexicanum;0.0744;teddy, teddy bear;0.0541;Maltese dog, Maltese terrier, Maltese;0.0487;Maltese dog, Maltese terrier, Maltese;0.2038;Angora, Angora rabbit;0.1279;Pomeranian;0.1267;toy poodle;0.0727;tick;0.0508;nipple;0.2212;tick;0.1167;Maltese dog, Maltese terrier, Maltese;0.0928;axolotl, mud puppy, Ambystoma mexicanum;0.0792;teddy, teddy bear;0.0619;Maltese dog, Maltese terrier, Maltese;0.2152;nipple;0.1110;toy poodle;0.0647;Angora, Angora rabbit;0.0613;Pomeranian;0.0595;Maltese dog, Maltese terrier, Maltese;0.1537;nipple;0.1425;axolotl, mud puppy, Ambystoma mexicanum;0.0825;teddy, teddy bear;0.0536;Angora, Angora rabbit;0.0473
70;0.6500;113;113;lemon;0.4537;Granny Smith;0.1542;brain coral;0.1213;jackfruit, jak, jack;0.0732;sea slug, nudibranch;0.0612;lemon;0.6036;brain coral;0.1036;Granny Smith;0.1003;jackfruit, jak, jack;0.0725;sea slug, nudibranch;0.0321;lemon;0.6190;Granny Smith;0.1014;brain coral;0.0919;jackfruit, jak, jack;0.0746;sea slug, nudibranch;0.0295;lemon;0.5756;Granny Smith;0.1097;brain coral;0.1095;jackfruit, jak, jack;0.0798;sea slug, nudibranch;0.0328;lemon;0.6272;Granny Smith;0.1080;brain coral;0.0846;jackfruit, jak, jack;0.0697;sea slug, nudibranch;0.0279
70;0.6500;113;113;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8480;lion, king of beasts, Panthera leo;0.0892;lynx, catamount;0.0092;timber wolf, grey wolf, gray wolf, Canis lupus;0.0067;dingo, warrigal, warragal, Canis dingo;0.0046;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8791;lion, king of beasts, Panthera leo;0.0724;lynx, catamount;0.0073;timber wolf, grey wolf, gray wolf, Canis lupus;0.0054;dingo, warrigal, warragal, Canis dingo;0.0046;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8569;lion, king of beasts, Panthera leo;0.0846;lynx, catamount;0.0077;timber wolf, grey wolf, gray wolf, Canis lupus;0.0076;dingo, warrigal, warragal, Canis dingo;0.0041;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8479;lion, king of beasts, Panthera leo;0.0868;lynx, catamount;0.0094;timber wolf, grey wolf, gray wolf, Canis lupus;0.0062;dingo, warrigal, warragal, Canis dingo;0.0055;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8551;lion, king of beasts, Panthera leo;0.0857;lynx, catamount;0.0079;timber wolf, grey wolf, gray wolf, Canis lupus;0.0075;dingo, warrigal, warragal, Canis dingo;0.0043
70;0.6500;113;113;guenon, guenon monkey;0.8758;patas, hussar monkey, Erythrocebus patas;0.0644;langur;0.0469;macaque;0.0081;baboon;0.0031;guenon, guenon monkey;0.9050;patas, hussar monkey, Erythrocebus patas;0.0505;langur;0.0342;macaque;0.0064;baboon;0.0025;guenon, guenon monkey;0.9189;patas, hussar monkey, Erythrocebus patas;0.0443;langur;0.0291;macaque;0.0044;baboon;0.0023;guenon, guenon monkey;0.9108;patas, hussar monkey, Erythrocebus patas;0.0490;langur;0.0318;macaque;0.0049;baboon;0.0024;guenon, guenon monkey;0.9088;patas, hussar monkey, Erythrocebus patas;0.0504;langur;0.0322;macaque;0.0049;baboon;0.0025
70;0.6500;113;113;recreational vehicle, RV, R.V.;0.9427;moving van;0.0325;minibus;0.0082;mobile home, manufactured home;0.0070;passenger car, coach, carriage;0.0029;recreational vehicle, RV, R.V.;0.9427;moving van;0.0324;minibus;0.0082;mobile home, manufactured home;0.0072;passenger car, coach, carriage;0.0029;recreational vehicle, RV, R.V.;0.9167;moving van;0.0675;minibus;0.0104;mobile home, manufactured home;0.0018;passenger car, coach, carriage;0.0010;recreational vehicle, RV, R.V.;0.9325;moving van;0.0322;mobile home, manufactured home;0.0127;minibus;0.0088;passenger car, coach, carriage;0.0046;recreational vehicle, RV, R.V.;0.9305;moving van;0.0499;minibus;0.0100;mobile home, manufactured home;0.0038;passenger car, coach, carriage;0.0018
70;0.6500;113;113;thresher, thrasher, threshing machine;0.3778;harvester, reaper;0.2467;hay;0.0335;corn;0.0270;ear, spike, capitulum;0.0255;thresher, thrasher, threshing machine;0.3178;harvester, reaper;0.1294;ear, spike, capitulum;0.0557;corn;0.0554;seashore, coast, seacoast, sea-coast;0.0413;thresher, thrasher, threshing machine;0.2606;harvester, reaper;0.2412;hay;0.0551;seashore, coast, seacoast, sea-coast;0.0341;sandbar, sand bar;0.0269;harvester, reaper;0.3852;thresher, thrasher, threshing machine;0.3443;hay;0.0318;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0229;tractor;0.0140;sandbar, sand bar;0.1156;seashore, coast, seacoast, sea-coast;0.0961;corn;0.0855;ear, spike, capitulum;0.0715;hay;0.0648
70;0.6500;113;113;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8597;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1288;loggerhead, loggerhead turtle, Caretta caretta;0.0076;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0004;dugong, Dugong dugon;0.0004;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8591;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1288;loggerhead, loggerhead turtle, Caretta caretta;0.0079;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0004;dugong, Dugong dugon;0.0004;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8571;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1270;loggerhead, loggerhead turtle, Caretta caretta;0.0107;terrapin;0.0005;dugong, Dugong dugon;0.0005;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8616;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1242;loggerhead, loggerhead turtle, Caretta caretta;0.0098;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0007;dugong, Dugong dugon;0.0006;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8515;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1347;loggerhead, loggerhead turtle, Caretta caretta;0.0092;terrapin;0.0005;dugong, Dugong dugon;0.0004
70;0.6500;113;113;candle, taper, wax light;0.1953;jack-o'-lantern;0.0752;digital clock;0.0286;rotisserie;0.0254;goldfish, Carassius auratus;0.0217;candle, taper, wax light;0.1841;jack-o'-lantern;0.0768;rotisserie;0.0279;digital clock;0.0268;goldfish, Carassius auratus;0.0245;candle, taper, wax light;0.1997;jack-o'-lantern;0.0829;lampshade, lamp shade;0.0303;digital clock;0.0285;rotisserie;0.0263;candle, taper, wax light;0.1626;jack-o'-lantern;0.0760;rotisserie;0.0355;digital clock;0.0254;goldfish, Carassius auratus;0.0221;candle, taper, wax light;0.1553;jack-o'-lantern;0.0688;goldfish, Carassius auratus;0.0315;digital clock;0.0301;axolotl, mud puppy, Ambystoma mexicanum;0.0253
70;0.6500;113;113;kite;0.4820;black stork, Ciconia nigra;0.2511;albatross, mollymawk;0.0764;coucal;0.0360;vulture;0.0159;kite;0.4794;black stork, Ciconia nigra;0.2638;albatross, mollymawk;0.0725;coucal;0.0352;vulture;0.0152;kite;0.4908;black stork, Ciconia nigra;0.2531;albatross, mollymawk;0.0750;coucal;0.0334;vulture;0.0146;kite;0.4648;black stork, Ciconia nigra;0.2372;albatross, mollymawk;0.1061;coucal;0.0298;goose;0.0164;kite;0.5056;black stork, Ciconia nigra;0.2296;albatross, mollymawk;0.0778;coucal;0.0310;vulture;0.0146
70;0.6500;113;113;file, file cabinet, filing cabinet;0.2256;desk;0.2023;switch, electric switch, electrical switch;0.0890;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0855;safe;0.0691;file, file cabinet, filing cabinet;0.2176;desk;0.1944;switch, electric switch, electrical switch;0.0963;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0877;safe;0.0712;desk;0.2475;file, file cabinet, filing cabinet;0.2450;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0783;switch, electric switch, electrical switch;0.0749;safe;0.0729;desk;0.2336;file, file cabinet, filing cabinet;0.2290;switch, electric switch, electrical switch;0.0944;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0806;safe;0.0716;desk;0.2652;file, file cabinet, filing cabinet;0.2465;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0757;switch, electric switch, electrical switch;0.0744;safe;0.0696
70;0.6500;113;113;hair slide;0.1445;screw;0.0641;nail;0.0627;isopod;0.0593;chain;0.0530;hair slide;0.1273;isopod;0.0734;nail;0.0505;screw;0.0479;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0465;hair slide;0.1308;isopod;0.0600;nail;0.0453;chain;0.0405;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0393;hair slide;0.1072;isopod;0.1032;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0560;lacewing, lacewing fly;0.0427;centipede;0.0400;hair slide;0.1334;isopod;0.0639;nail;0.0546;screw;0.0508;chain;0.0470
70;0.6500;113;113;walking stick, walkingstick, stick insect;0.2446;barn spider, Araneus cavaticus;0.2365;black and gold garden spider, Argiope aurantia;0.1427;garden spider, Aranea diademata;0.1014;wolf spider, hunting spider;0.0521;barn spider, Araneus cavaticus;0.2278;walking stick, walkingstick, stick insect;0.2248;black and gold garden spider, Argiope aurantia;0.1323;garden spider, Aranea diademata;0.1004;wolf spider, hunting spider;0.0507;walking stick, walkingstick, stick insect;0.2487;barn spider, Araneus cavaticus;0.2443;black and gold garden spider, Argiope aurantia;0.1735;garden spider, Aranea diademata;0.1019;wolf spider, hunting spider;0.0447;barn spider, Araneus cavaticus;0.2647;walking stick, walkingstick, stick insect;0.2078;black and gold garden spider, Argiope aurantia;0.1835;garden spider, Aranea diademata;0.1206;wolf spider, hunting spider;0.0446;barn spider, Araneus cavaticus;0.2674;walking stick, walkingstick, stick insect;0.1908;black and gold garden spider, Argiope aurantia;0.1839;garden spider, Aranea diademata;0.1200;wolf spider, hunting spider;0.0431
70;0.6500;113;113;thresher, thrasher, threshing machine;0.0648;volcano;0.0486;komondor;0.0399;milk can;0.0357;oxcart;0.0332;thresher, thrasher, threshing machine;0.2279;oxcart;0.0510;volcano;0.0429;wire-haired fox terrier;0.0366;geyser;0.0353;thresher, thrasher, threshing machine;0.1208;oxcart;0.0534;komondor;0.0494;milk can;0.0399;Kerry blue terrier;0.0359;thresher, thrasher, threshing machine;0.1755;oxcart;0.0570;milk can;0.0390;komondor;0.0338;wire-haired fox terrier;0.0329;thresher, thrasher, threshing machine;0.2620;oxcart;0.0597;volcano;0.0378;wire-haired fox terrier;0.0341;tractor;0.0313
70;0.6500;113;113;Granny Smith;0.8075;bell pepper;0.1288;candle, taper, wax light;0.0241;nipple;0.0069;teapot;0.0048;Granny Smith;0.7978;bell pepper;0.1327;candle, taper, wax light;0.0270;nipple;0.0081;teapot;0.0053;Granny Smith;0.8067;bell pepper;0.1289;candle, taper, wax light;0.0241;nipple;0.0070;teapot;0.0050;Granny Smith;0.8336;bell pepper;0.1072;candle, taper, wax light;0.0220;nipple;0.0070;fig;0.0039;Granny Smith;0.8130;bell pepper;0.1298;candle, taper, wax light;0.0221;nipple;0.0077;hair slide;0.0036
70;0.6500;113;113;planetarium;0.9997;dome;0.0001;mosque;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000;planetarium;0.9997;dome;0.0001;mosque;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000;planetarium;0.9998;dome;0.0001;mosque;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000;planetarium;0.9998;dome;0.0001;mosque;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000;planetarium;0.9998;dome;0.0001;mosque;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000
70;0.6500;113;113;vulture;0.7282;hornbill;0.0547;black grouse;0.0502;kite;0.0391;hyena, hyaena;0.0209;vulture;0.7079;hornbill;0.0612;black grouse;0.0605;kite;0.0349;hyena, hyaena;0.0239;vulture;0.7039;hornbill;0.0632;black grouse;0.0495;kite;0.0365;hyena, hyaena;0.0347;vulture;0.6867;black grouse;0.0786;hornbill;0.0571;kite;0.0290;ruffed grouse, partridge, Bonasa umbellus;0.0221;vulture;0.7286;black grouse;0.0578;kite;0.0531;hornbill;0.0333;ostrich, Struthio camelus;0.0187
70;0.6500;113;113;table lamp;0.4846;stove;0.1118;studio couch, day bed;0.0543;pedestal, plinth, footstall;0.0275;four-poster;0.0234;table lamp;0.2893;stove;0.1198;studio couch, day bed;0.0593;desk;0.0512;medicine chest, medicine cabinet;0.0417;table lamp;0.2983;stove;0.1250;studio couch, day bed;0.0593;desk;0.0468;medicine chest, medicine cabinet;0.0403;table lamp;0.3014;stove;0.1267;studio couch, day bed;0.0596;desk;0.0470;medicine chest, medicine cabinet;0.0393;table lamp;0.2819;stove;0.1174;studio couch, day bed;0.0643;desk;0.0537;medicine chest, medicine cabinet;0.0399
70;0.6500;113;113;white wolf, Arctic wolf, Canis lupus tundrarum;0.4684;Arctic fox, white fox, Alopex lagopus;0.2826;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0980;kuvasz;0.0744;Great Pyrenees;0.0206;white wolf, Arctic wolf, Canis lupus tundrarum;0.5450;Arctic fox, white fox, Alopex lagopus;0.2444;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1037;kuvasz;0.0405;timber wolf, grey wolf, gray wolf, Canis lupus;0.0195;white wolf, Arctic wolf, Canis lupus tundrarum;0.4691;Arctic fox, white fox, Alopex lagopus;0.3324;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0920;kuvasz;0.0417;timber wolf, grey wolf, gray wolf, Canis lupus;0.0197;white wolf, Arctic wolf, Canis lupus tundrarum;0.5383;Arctic fox, white fox, Alopex lagopus;0.2451;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1076;kuvasz;0.0416;timber wolf, grey wolf, gray wolf, Canis lupus;0.0203;white wolf, Arctic wolf, Canis lupus tundrarum;0.6159;Arctic fox, white fox, Alopex lagopus;0.2440;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0657;kuvasz;0.0188;timber wolf, grey wolf, gray wolf, Canis lupus;0.0119
70;0.6500;113;113;English foxhound;0.6346;Walker hound, Walker foxhound;0.2854;beagle;0.0484;Brittany spaniel;0.0075;Saint Bernard, St Bernard;0.0029;English foxhound;0.6407;Walker hound, Walker foxhound;0.2685;beagle;0.0544;Brittany spaniel;0.0083;Ibizan hound, Ibizan Podenco;0.0028;English foxhound;0.6404;Walker hound, Walker foxhound;0.2678;beagle;0.0570;Brittany spaniel;0.0079;Ibizan hound, Ibizan Podenco;0.0025;English foxhound;0.6340;Walker hound, Walker foxhound;0.2677;beagle;0.0600;Brittany spaniel;0.0085;Ibizan hound, Ibizan Podenco;0.0029;English foxhound;0.6366;Walker hound, Walker foxhound;0.2669;beagle;0.0588;Brittany spaniel;0.0085;Ibizan hound, Ibizan Podenco;0.0029
70;0.6500;113;113;green mamba;0.4421;vine snake;0.2333;green snake, grass snake;0.1400;pick, plectrum, plectron;0.0278;custard apple;0.0119;green mamba;0.4536;vine snake;0.2366;green snake, grass snake;0.1394;pick, plectrum, plectron;0.0250;custard apple;0.0098;green mamba;0.4364;vine snake;0.2435;green snake, grass snake;0.1398;pick, plectrum, plectron;0.0247;custard apple;0.0094;green mamba;0.3591;vine snake;0.2492;green snake, grass snake;0.1305;pick, plectrum, plectron;0.0291;hair slide;0.0155;green mamba;0.3542;vine snake;0.2514;green snake, grass snake;0.1308;pick, plectrum, plectron;0.0317;hair slide;0.0156
