sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
70;0.6000;lighter, light, igniter, ignitor;0.1960;matchstick;0.0643;red wine;0.0511;spotlight, spot;0.0361;traffic light, traffic signal, stoplight;0.0357;lighter, light, igniter, ignitor;0.1827;matchstick;0.0542;red wine;0.0502;traffic light, traffic signal, stoplight;0.0372;spotlight, spot;0.0336;lighter, light, igniter, ignitor;0.1827;matchstick;0.0542;red wine;0.0502;traffic light, traffic signal, stoplight;0.0372;spotlight, spot;0.0336;lighter, light, igniter, ignitor;0.1827;matchstick;0.0542;red wine;0.0502;traffic light, traffic signal, stoplight;0.0372;spotlight, spot;0.0336;lighter, light, igniter, ignitor;0.1827;matchstick;0.0542;red wine;0.0502;traffic light, traffic signal, stoplight;0.0372;spotlight, spot;0.0336;9;11;142;171;4;2;207;220;0;0;221;222;11;2;165;164;0;0;224;224
70;0.6000;spider monkey, Ateles geoffroyi;0.2907;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.1941;howler monkey, howler;0.1063;chimpanzee, chimp, Pan troglodytes;0.1049;gorilla, Gorilla gorilla;0.0610;spider monkey, Ateles geoffroyi;0.2751;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.1888;howler monkey, howler;0.1079;chimpanzee, chimp, Pan troglodytes;0.1077;gorilla, Gorilla gorilla;0.0690;spider monkey, Ateles geoffroyi;0.2745;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.1519;chimpanzee, chimp, Pan troglodytes;0.1007;howler monkey, howler;0.0845;guenon, guenon monkey;0.0648;spider monkey, Ateles geoffroyi;0.2755;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.1867;chimpanzee, chimp, Pan troglodytes;0.1075;howler monkey, howler;0.1057;gorilla, Gorilla gorilla;0.0651;spider monkey, Ateles geoffroyi;0.2751;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.1888;howler monkey, howler;0.1079;chimpanzee, chimp, Pan troglodytes;0.1077;gorilla, Gorilla gorilla;0.0690;1;0;223;224;2;2;222;222;0;1;224;223;1;1;223;223;2;0;222;224
70;0.6000;matchstick;0.0626;hip, rose hip, rosehip;0.0533;wolf spider, hunting spider;0.0319;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0282;geyser;0.0275;matchstick;0.0626;hip, rose hip, rosehip;0.0533;wolf spider, hunting spider;0.0319;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0282;geyser;0.0275;matchstick;0.0628;hip, rose hip, rosehip;0.0547;wolf spider, hunting spider;0.0323;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0286;garden spider, Aranea diademata;0.0275;ant, emmet, pismire;0.0459;hip, rose hip, rosehip;0.0442;weevil;0.0340;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0266;snail;0.0262;matchstick;0.0626;hip, rose hip, rosehip;0.0533;wolf spider, hunting spider;0.0319;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0282;geyser;0.0275;0;0;224;224;0;0;223;223;1;1;222;220;0;1;224;222;0;1;223;223
70;0.6000;lotion;0.1042;sunscreen, sunblock, sun blocker;0.1034;remote control, remote;0.0696;hair spray;0.0521;face powder;0.0387;lotion;0.1034;sunscreen, sunblock, sun blocker;0.0961;remote control, remote;0.0598;hair spray;0.0574;face powder;0.0473;sunscreen, sunblock, sun blocker;0.0985;lotion;0.0952;remote control, remote;0.0696;hair spray;0.0503;face powder;0.0387;sunscreen, sunblock, sun blocker;0.0987;lotion;0.0953;remote control, remote;0.0689;hair spray;0.0503;face powder;0.0389;sunscreen, sunblock, sun blocker;0.0982;lotion;0.0946;remote control, remote;0.0712;hair spray;0.0498;face powder;0.0385;4;3;218;221;3;2;219;222;2;3;220;221;20;11;200;212;45;11;174;212
70;0.6000;American alligator, Alligator mississipiensis;0.2499;alligator lizard;0.1240;American chameleon, anole, Anolis carolinensis;0.0831;African crocodile, Nile crocodile, Crocodylus niloticus;0.0664;green lizard, Lacerta viridis;0.0609;American alligator, Alligator mississipiensis;0.2467;alligator lizard;0.1281;American chameleon, anole, Anolis carolinensis;0.0884;green lizard, Lacerta viridis;0.0655;African crocodile, Nile crocodile, Crocodylus niloticus;0.0651;American alligator, Alligator mississipiensis;0.2479;alligator lizard;0.1283;American chameleon, anole, Anolis carolinensis;0.0890;African crocodile, Nile crocodile, Crocodylus niloticus;0.0653;green lizard, Lacerta viridis;0.0653;American alligator, Alligator mississipiensis;0.2434;alligator lizard;0.1211;American chameleon, anole, Anolis carolinensis;0.0855;African crocodile, Nile crocodile, Crocodylus niloticus;0.0659;green lizard, Lacerta viridis;0.0621;American alligator, Alligator mississipiensis;0.2467;alligator lizard;0.1281;American chameleon, anole, Anolis carolinensis;0.0884;green lizard, Lacerta viridis;0.0655;African crocodile, Nile crocodile, Crocodylus niloticus;0.0651;2;1;213;221;7;1;144;156;51;9;107;210;49;51;87;77;21;51;130;101
70;0.6000;torch;0.1006;balance beam, beam;0.0405;hair spray;0.0398;fur coat;0.0342;stage;0.0325;torch;0.0722;balance beam, beam;0.0675;hair spray;0.0398;horizontal bar, high bar;0.0380;fur coat;0.0358;torch;0.0934;balance beam, beam;0.0402;hair spray;0.0368;fur coat;0.0357;spotlight, spot;0.0315;torch;0.0522;balance beam, beam;0.0412;fur coat;0.0407;spotlight, spot;0.0266;horizontal bar, high bar;0.0258;torch;0.0706;balance beam, beam;0.0464;fur coat;0.0381;hair spray;0.0254;spotlight, spot;0.0249;0;0;224;224;1;2;221;221;12;33;202;185;0;0;223;224;8;34;192;189
70;0.6000;jacamar;0.0367;fox squirrel, eastern fox squirrel, Sciurus niger;0.0359;barn spider, Araneus cavaticus;0.0289;guenon, guenon monkey;0.0242;limpkin, Aramus pictus;0.0205;barn spider, Araneus cavaticus;0.0855;black and gold garden spider, Argiope aurantia;0.0395;garden spider, Aranea diademata;0.0334;guenon, guenon monkey;0.0326;langur;0.0310;barn spider, Araneus cavaticus;0.0958;black and gold garden spider, Argiope aurantia;0.0448;garden spider, Aranea diademata;0.0392;guenon, guenon monkey;0.0315;marmoset;0.0287;guenon, guenon monkey;0.0345;langur;0.0325;barn spider, Araneus cavaticus;0.0312;jacamar;0.0277;fox squirrel, eastern fox squirrel, Sciurus niger;0.0256;barn spider, Araneus cavaticus;0.0645;langur;0.0408;guenon, guenon monkey;0.0377;black and gold garden spider, Argiope aurantia;0.0317;marmoset;0.0267;0;0;224;224;0;0;224;224;2;1;215;222;0;0;222;224;5;2;211;221
70;0.6000;macaque;0.0406;patas, hussar monkey, Erythrocebus patas;0.0306;otter;0.0304;lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens;0.0289;titi, titi monkey;0.0249;lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens;0.0526;patas, hussar monkey, Erythrocebus patas;0.0378;weasel;0.0301;guenon, guenon monkey;0.0280;titi, titi monkey;0.0277;lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens;0.0427;otter;0.0320;patas, hussar monkey, Erythrocebus patas;0.0319;macaque;0.0280;weasel;0.0270;lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens;0.0455;patas, hussar monkey, Erythrocebus patas;0.0387;macaque;0.0293;otter;0.0283;titi, titi monkey;0.0282;patas, hussar monkey, Erythrocebus patas;0.0454;lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens;0.0404;macaque;0.0348;titi, titi monkey;0.0337;guenon, guenon monkey;0.0314;0;0;223;222;0;1;224;222;1;2;223;217;1;6;222;211;0;0;224;223
70;0.6000;fireboat;0.1068;drilling platform, offshore rig;0.0780;pirate, pirate ship;0.0454;schooner;0.0350;yawl;0.0305;fireboat;0.1096;drilling platform, offshore rig;0.0761;pirate, pirate ship;0.0431;schooner;0.0336;yawl;0.0296;pirate, pirate ship;0.0429;yawl;0.0377;geyser;0.0334;drilling platform, offshore rig;0.0289;fireboat;0.0289;geyser;0.0431;pirate, pirate ship;0.0399;yawl;0.0387;fireboat;0.0383;schooner;0.0258;pirate, pirate ship;0.0446;yawl;0.0354;drilling platform, offshore rig;0.0273;geyser;0.0261;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0206;1;2;221;221;35;23;103;133;6;13;213;209;1;2;221;222;2;8;219;216
70;0.6000;macaque;0.6523;patas, hussar monkey, Erythrocebus patas;0.1031;langur;0.0659;marmoset;0.0448;proboscis monkey, Nasalis larvatus;0.0321;macaque;0.6449;patas, hussar monkey, Erythrocebus patas;0.1861;langur;0.0572;marmoset;0.0237;proboscis monkey, Nasalis larvatus;0.0230;macaque;0.6767;patas, hussar monkey, Erythrocebus patas;0.2032;langur;0.0404;proboscis monkey, Nasalis larvatus;0.0367;titi, titi monkey;0.0135;macaque;0.6737;patas, hussar monkey, Erythrocebus patas;0.2134;langur;0.0415;proboscis monkey, Nasalis larvatus;0.0224;titi, titi monkey;0.0140;macaque;0.6776;patas, hussar monkey, Erythrocebus patas;0.2076;langur;0.0430;proboscis monkey, Nasalis larvatus;0.0271;titi, titi monkey;0.0133;3;43;213;174;4;35;213;182;30;33;187;187;0;4;224;220;0;0;224;224
70;0.6000;sunscreen, sunblock, sun blocker;0.0994;lotion;0.0544;maraca;0.0330;hair spray;0.0292;whistle;0.0287;lighter, light, igniter, ignitor;0.0487;rubber eraser, rubber, pencil eraser;0.0478;mouse, computer mouse;0.0389;pill bottle;0.0384;remote control, remote;0.0302;lighter, light, igniter, ignitor;0.0487;rubber eraser, rubber, pencil eraser;0.0478;mouse, computer mouse;0.0389;pill bottle;0.0384;remote control, remote;0.0302;lighter, light, igniter, ignitor;0.0487;rubber eraser, rubber, pencil eraser;0.0478;mouse, computer mouse;0.0389;pill bottle;0.0384;remote control, remote;0.0302;lighter, light, igniter, ignitor;0.0484;rubber eraser, rubber, pencil eraser;0.0482;mouse, computer mouse;0.0391;pill bottle;0.0390;remote control, remote;0.0305;2;3;221;219;2;6;218;180;15;22;205;153;1;0;223;224;2;0;222;221
70;0.6000;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0921;baboon;0.0872;macaque;0.0598;orangutan, orang, orangutang, Pongo pygmaeus;0.0593;tub, vat;0.0305;baseball;0.0542;croquet ball;0.0374;tennis ball;0.0348;baboon;0.0214;golf ball;0.0213;baboon;0.0714;macaque;0.0489;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0477;orangutan, orang, orangutang, Pongo pygmaeus;0.0443;hamster;0.0281;baboon;0.0648;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0447;macaque;0.0425;orangutan, orang, orangutang, Pongo pygmaeus;0.0398;hamster;0.0233;baboon;0.0545;orangutan, orang, orangutang, Pongo pygmaeus;0.0392;hamster;0.0361;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0358;macaque;0.0326;7;29;139;127;2;1;136;173;0;0;222;223;26;74;187;139;37;29;80;159
70;0.6000;golf ball;0.0453;electric ray, crampfish, numbfish, torpedo;0.0309;lycaenid, lycaenid butterfly;0.0290;snail;0.0247;axolotl, mud puppy, Ambystoma mexicanum;0.0226;golf ball;0.0464;electric ray, crampfish, numbfish, torpedo;0.0291;lycaenid, lycaenid butterfly;0.0277;snail;0.0248;axolotl, mud puppy, Ambystoma mexicanum;0.0223;golf ball;0.0613;snail;0.0367;dugong, Dugong dugon;0.0245;tennis ball;0.0232;baseball;0.0207;golf ball;0.0552;lycaenid, lycaenid butterfly;0.0266;snail;0.0248;electric ray, crampfish, numbfish, torpedo;0.0230;tennis ball;0.0203;golf ball;0.0618;snail;0.0322;tennis ball;0.0320;baseball;0.0275;vine snake;0.0209;1;1;220;222;0;0;224;224;1;1;221;222;0;0;224;224;1;5;222;202
70;0.6000;matchstick;0.0632;strawberry;0.0596;Granny Smith;0.0505;eggnog;0.0343;spotlight, spot;0.0338;goldfish, Carassius auratus;0.0576;matchstick;0.0569;spotlight, spot;0.0364;eggnog;0.0329;strawberry;0.0294;strawberry;0.0661;matchstick;0.0651;Granny Smith;0.0537;eggnog;0.0340;spotlight, spot;0.0327;goldfish, Carassius auratus;0.0557;matchstick;0.0508;strawberry;0.0429;spotlight, spot;0.0402;paintbrush;0.0336;strawberry;0.0648;matchstick;0.0646;Granny Smith;0.0538;eggnog;0.0346;spotlight, spot;0.0328;7;3;216;190;7;3;213;205;1;1;223;223;4;3;220;221;0;1;224;222
70;0.6000;geyser;0.0186;water snake;0.0186;water ouzel, dipper;0.0168;bubble;0.0166;spider web, spider's web;0.0147;geyser;0.0186;water snake;0.0186;water ouzel, dipper;0.0168;bubble;0.0166;spider web, spider's web;0.0147;geyser;0.0186;water snake;0.0186;water ouzel, dipper;0.0168;bubble;0.0166;spider web, spider's web;0.0147;geyser;0.0186;water snake;0.0186;water ouzel, dipper;0.0168;bubble;0.0166;spider web, spider's web;0.0147;geyser;0.0186;water snake;0.0186;water ouzel, dipper;0.0168;bubble;0.0166;spider web, spider's web;0.0147;1;1;222;222;3;1;218;167;12;4;210;217;1;1;223;222;110;4;112;218
70;0.7000;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.2277;loggerhead, loggerhead turtle, Caretta caretta;0.1865;terrapin;0.0699;fiddler crab;0.0523;water snake;0.0202;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0592;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0333;loggerhead, loggerhead turtle, Caretta caretta;0.0316;tick;0.0217;cockroach, roach;0.0200;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0945;loggerhead, loggerhead turtle, Caretta caretta;0.0531;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0422;tick;0.0269;banded gecko;0.0248;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0638;loggerhead, loggerhead turtle, Caretta caretta;0.0391;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0247;cockroach, roach;0.0219;water snake;0.0205;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0432;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0351;loggerhead, loggerhead turtle, Caretta caretta;0.0219;tick;0.0159;Arctic fox, white fox, Alopex lagopus;0.0126;38;63;72;69;2;9;112;120;1;4;221;217;1;7;144;125;1;2;220;219
70;0.7000;alp;0.2200;tick;0.0497;ptarmigan;0.0317;snowmobile;0.0293;ibex, Capra ibex;0.0291;alp;0.1908;snowmobile;0.0765;ski;0.0415;ptarmigan;0.0399;snowplow, snowplough;0.0381;alp;0.2022;tick;0.0622;ptarmigan;0.0463;snowmobile;0.0415;barn spider, Araneus cavaticus;0.0349;alp;0.2041;tick;0.0588;ptarmigan;0.0429;snowmobile;0.0396;barn spider, Araneus cavaticus;0.0351;alp;0.1977;tick;0.0507;ptarmigan;0.0430;snowmobile;0.0411;barn spider, Araneus cavaticus;0.0363;65;77;59;49;58;69;72;60;64;81;60;47;2;0;221;220;5;3;215;212
70;0.7000;Angora, Angora rabbit;0.1439;Persian cat;0.0553;hamster;0.0457;Samoyed, Samoyede;0.0302;Shetland sheepdog, Shetland sheep dog, Shetland;0.0264;Angora, Angora rabbit;0.0610;hamster;0.0246;Persian cat;0.0184;dam, dike, dyke;0.0150;Samoyed, Samoyede;0.0102;Ibizan hound, Ibizan Podenco;0.0665;Shetland sheepdog, Shetland sheep dog, Shetland;0.0608;papillon;0.0507;Brittany spaniel;0.0444;Angora, Angora rabbit;0.0407;Angora, Angora rabbit;0.1103;Persian cat;0.0451;hamster;0.0330;Shetland sheepdog, Shetland sheep dog, Shetland;0.0299;Samoyed, Samoyede;0.0257;Angora, Angora rabbit;0.0911;hamster;0.0355;Persian cat;0.0335;Samoyed, Samoyede;0.0152;dam, dike, dyke;0.0101;1;3;216;217;1;2;220;221;1;3;219;220;2;37;218;183;3;3;212;220
70;0.7000;espresso;0.1966;consomme;0.1355;soup bowl;0.1328;cup;0.1098;coffee mug;0.0759;consomme;0.1636;eggnog;0.1080;soup bowl;0.0656;espresso;0.0572;cup;0.0424;consomme;0.1505;soup bowl;0.1410;espresso;0.1352;cup;0.0998;coffee mug;0.0667;consomme;0.1585;eggnog;0.1064;soup bowl;0.0681;espresso;0.0597;cup;0.0442;espresso;0.1771;consomme;0.1346;soup bowl;0.1242;cup;0.1017;coffee mug;0.0733;60;8;69;142;1;1;221;218;9;13;130;142;7;1;215;218;76;63;48;75
70;0.7000;mantis, mantid;0.0605;pill bottle;0.0570;thimble;0.0569;lighter, light, igniter, ignitor;0.0557;hermit crab;0.0422;mantis, mantid;0.0731;pill bottle;0.0429;thimble;0.0392;matchstick;0.0357;lighter, light, igniter, ignitor;0.0346;pill bottle;0.1092;hermit crab;0.0566;thimble;0.0358;candle, taper, wax light;0.0323;lighter, light, igniter, ignitor;0.0312;mantis, mantid;0.0711;pill bottle;0.0598;lighter, light, igniter, ignitor;0.0516;thimble;0.0425;matchstick;0.0358;mantis, mantid;0.0740;pill bottle;0.0537;lighter, light, igniter, ignitor;0.0388;thimble;0.0358;matchstick;0.0264;42;17;176;139;33;5;186;186;60;38;159;127;46;6;172;145;39;3;183;220
70;0.7000;ballpoint, ballpoint pen, ballpen, Biro;0.0609;car mirror;0.0283;ringneck snake, ring-necked snake, ring snake;0.0271;water snake;0.0175;safety pin;0.0172;ballpoint, ballpoint pen, ballpen, Biro;0.0697;ringneck snake, ring-necked snake, ring snake;0.0528;water snake;0.0280;safety pin;0.0257;car mirror;0.0222;ballpoint, ballpoint pen, ballpen, Biro;0.0617;car mirror;0.0319;ringneck snake, ring-necked snake, ring snake;0.0251;safety pin;0.0186;water snake;0.0167;ballpoint, ballpoint pen, ballpen, Biro;0.0678;ringneck snake, ring-necked snake, ring snake;0.0361;car mirror;0.0262;safety pin;0.0237;water snake;0.0206;ballpoint, ballpoint pen, ballpen, Biro;0.0699;ringneck snake, ring-necked snake, ring snake;0.0689;water snake;0.0325;thunder snake, worm snake, Carphophis amoenus;0.0265;safety pin;0.0255;3;55;215;168;4;17;217;206;3;8;217;215;20;77;187;146;42;105;178;118
70;0.7000;langur;0.2131;colobus, colobus monkey;0.1156;guenon, guenon monkey;0.0358;titi, titi monkey;0.0311;marmoset;0.0263;langur;0.1362;colobus, colobus monkey;0.0934;guenon, guenon monkey;0.0294;titi, titi monkey;0.0293;marmoset;0.0270;langur;0.2068;colobus, colobus monkey;0.1130;guenon, guenon monkey;0.0341;titi, titi monkey;0.0305;marmoset;0.0278;langur;0.0752;axolotl, mud puppy, Ambystoma mexicanum;0.0479;Maltese dog, Maltese terrier, Maltese;0.0420;colobus, colobus monkey;0.0364;West Highland white terrier;0.0313;langur;0.0797;axolotl, mud puppy, Ambystoma mexicanum;0.0686;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0295;Maltese dog, Maltese terrier, Maltese;0.0290;colobus, colobus monkey;0.0282;1;35;194;125;46;55;90;97;0;22;195;134;1;56;210;96;3;16;151;181
70;0.7000;rubber eraser, rubber, pencil eraser;0.2403;lipstick, lip rouge;0.1158;ice lolly, lolly, lollipop, popsicle;0.0949;pill bottle;0.0487;Band Aid;0.0320;rubber eraser, rubber, pencil eraser;0.1312;ice lolly, lolly, lollipop, popsicle;0.1190;lipstick, lip rouge;0.0791;pill bottle;0.0440;Band Aid;0.0272;ice lolly, lolly, lollipop, popsicle;0.1776;rubber eraser, rubber, pencil eraser;0.0910;lipstick, lip rouge;0.0595;pill bottle;0.0326;lotion;0.0282;rubber eraser, rubber, pencil eraser;0.2273;lipstick, lip rouge;0.1067;ice lolly, lolly, lollipop, popsicle;0.0941;pill bottle;0.0483;Band Aid;0.0326;rubber eraser, rubber, pencil eraser;0.2688;lipstick, lip rouge;0.1232;ice lolly, lolly, lollipop, popsicle;0.0899;pill bottle;0.0521;Band Aid;0.0287;17;1;144;219;106;70;11;30;17;1;144;219;2;0;159;220;2;6;158;175
70;0.7000;mousetrap;0.0636;whistle;0.0482;pencil sharpener;0.0388;switch, electric switch, electrical switch;0.0295;lighter, light, igniter, ignitor;0.0220;mousetrap;0.1267;American chameleon, anole, Anolis carolinensis;0.0882;mongoose;0.0846;marmot;0.0826;fox squirrel, eastern fox squirrel, Sciurus niger;0.0375;mousetrap;0.0626;whistle;0.0442;pencil sharpener;0.0335;switch, electric switch, electrical switch;0.0304;lighter, light, igniter, ignitor;0.0219;mousetrap;0.1520;mongoose;0.0539;marmot;0.0518;American chameleon, anole, Anolis carolinensis;0.0479;pencil sharpener;0.0318;mousetrap;0.1184;marmot;0.0892;mongoose;0.0838;American chameleon, anole, Anolis carolinensis;0.0815;fox squirrel, eastern fox squirrel, Sciurus niger;0.0354;58;73;63;31;1;44;219;138;60;88;61;16;3;46;177;141;31;59;167;106
70;0.7000;matchstick;0.0733;Angora, Angora rabbit;0.0515;goldfish, Carassius auratus;0.0435;consomme;0.0315;Persian cat;0.0300;Angora, Angora rabbit;0.1030;Persian cat;0.0645;goldfish, Carassius auratus;0.0477;matchstick;0.0405;consomme;0.0346;Angora, Angora rabbit;0.0746;Persian cat;0.0616;goldfish, Carassius auratus;0.0543;matchstick;0.0458;consomme;0.0434;Angora, Angora rabbit;0.1152;Persian cat;0.0590;goldfish, Carassius auratus;0.0442;matchstick;0.0424;consomme;0.0250;Angora, Angora rabbit;0.0832;Persian cat;0.0636;goldfish, Carassius auratus;0.0516;matchstick;0.0436;consomme;0.0399;2;1;182;135;44;1;18;26;2;5;163;131;1;1;75;43;3;1;64;48
70;0.7000;barn spider, Araneus cavaticus;0.1898;garden spider, Aranea diademata;0.1492;black widow, Latrodectus mactans;0.1250;black and gold garden spider, Argiope aurantia;0.0960;spider web, spider's web;0.0851;barn spider, Araneus cavaticus;0.1200;garden spider, Aranea diademata;0.0908;black and gold garden spider, Argiope aurantia;0.0729;spider web, spider's web;0.0727;wolf spider, hunting spider;0.0510;barn spider, Araneus cavaticus;0.1487;garden spider, Aranea diademata;0.1096;spider web, spider's web;0.0892;black and gold garden spider, Argiope aurantia;0.0759;black widow, Latrodectus mactans;0.0756;barn spider, Araneus cavaticus;0.2343;garden spider, Aranea diademata;0.1785;wolf spider, hunting spider;0.1225;black and gold garden spider, Argiope aurantia;0.0843;spider web, spider's web;0.0728;barn spider, Araneus cavaticus;0.1325;spider web, spider's web;0.0894;garden spider, Aranea diademata;0.0874;black and gold garden spider, Argiope aurantia;0.0724;black widow, Latrodectus mactans;0.0561;49;3;63;129;39;3;56;147;49;3;63;129;9;1;105;150;25;3;177;196
70;0.7000;impala, Aepyceros melampus;0.6524;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.1869;gazelle;0.1166;lynx, catamount;0.0081;dingo, warrigal, warragal, Canis dingo;0.0069;impala, Aepyceros melampus;0.6655;gazelle;0.1916;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.0474;ibex, Capra ibex;0.0275;dingo, warrigal, warragal, Canis dingo;0.0103;impala, Aepyceros melampus;0.5644;gazelle;0.1678;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.0636;ibex, Capra ibex;0.0361;dingo, warrigal, warragal, Canis dingo;0.0253;impala, Aepyceros melampus;0.6178;gazelle;0.1883;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.0514;ibex, Capra ibex;0.0435;dingo, warrigal, warragal, Canis dingo;0.0148;impala, Aepyceros melampus;0.6657;gazelle;0.1606;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.0669;ibex, Capra ibex;0.0237;dingo, warrigal, warragal, Canis dingo;0.0118;42;1;71;132;57;2;60;130;54;2;63;130;39;1;80;133;22;1;97;133
70;0.7000;langur;0.4455;guenon, guenon monkey;0.3407;patas, hussar monkey, Erythrocebus patas;0.0302;colobus, colobus monkey;0.0173;marmoset;0.0110;langur;0.3177;guenon, guenon monkey;0.2527;marmoset;0.0511;squirrel monkey, Saimiri sciureus;0.0417;titi, titi monkey;0.0412;guenon, guenon monkey;0.0913;squirrel monkey, Saimiri sciureus;0.0761;marmoset;0.0755;langur;0.0662;titi, titi monkey;0.0444;guenon, guenon monkey;0.5776;langur;0.1631;patas, hussar monkey, Erythrocebus patas;0.0447;squirrel monkey, Saimiri sciureus;0.0218;titi, titi monkey;0.0217;guenon, guenon monkey;0.3444;langur;0.1646;squirrel monkey, Saimiri sciureus;0.0624;marmoset;0.0528;titi, titi monkey;0.0500;88;105;16;15;65;25;70;130;88;105;3;2;39;25;150;154;39;27;99;193
70;0.7000;mobile home, manufactured home;0.2294;recreational vehicle, RV, R.V.;0.1785;moving van;0.1748;bullet train, bullet;0.1048;passenger car, coach, carriage;0.0375;mobile home, manufactured home;0.1073;spotlight, spot;0.0306;binoculars, field glasses, opera glasses;0.0271;switch, electric switch, electrical switch;0.0266;combination lock;0.0213;mobile home, manufactured home;0.2205;prison, prison house;0.0509;moving van;0.0440;passenger car, coach, carriage;0.0196;bullet train, bullet;0.0191;mobile home, manufactured home;0.2882;bullet train, bullet;0.0771;recreational vehicle, RV, R.V.;0.0597;moving van;0.0375;passenger car, coach, carriage;0.0288;mobile home, manufactured home;0.2882;bullet train, bullet;0.0771;recreational vehicle, RV, R.V.;0.0597;moving van;0.0375;passenger car, coach, carriage;0.0288;2;28;218;188;1;29;219;191;4;27;164;195;2;79;171;138;3;29;127;141
70;0.7000;rapeseed;0.1938;hartebeest;0.0298;lakeside, lakeshore;0.0150;African elephant, Loxodonta africana;0.0144;ostrich, Struthio camelus;0.0133;rapeseed;0.2804;hay;0.0220;worm fence, snake fence, snake-rail fence, Virginia fence;0.0189;ostrich, Struthio camelus;0.0181;lakeside, lakeshore;0.0144;rapeseed;0.2215;hartebeest;0.0208;hay;0.0163;lakeside, lakeshore;0.0159;ostrich, Struthio camelus;0.0149;rapeseed;0.0892;hartebeest;0.0433;black grouse;0.0174;African elephant, Loxodonta africana;0.0135;ostrich, Struthio camelus;0.0134;rapeseed;0.2509;hartebeest;0.0187;hay;0.0187;worm fence, snake fence, snake-rail fence, Virginia fence;0.0175;ostrich, Struthio camelus;0.0164;2;54;219;167;2;61;220;162;1;53;222;169;3;40;218;183;0;25;222;199
