sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
60;0.5000;cinema, movie theater, movie theatre, movie house, picture palace;0.6965;restaurant, eating house, eating place, eatery;0.0612;palace;0.0516;stupa, tope;0.0412;monastery;0.0341;cinema, movie theater, movie theatre, movie house, picture palace;0.6965;restaurant, eating house, eating place, eatery;0.0612;palace;0.0516;stupa, tope;0.0412;monastery;0.0341;cinema, movie theater, movie theatre, movie house, picture palace;0.7124;restaurant, eating house, eating place, eatery;0.0589;palace;0.0395;bell cote, bell cot;0.0342;monastery;0.0250;cinema, movie theater, movie theatre, movie house, picture palace;0.6515;restaurant, eating house, eating place, eatery;0.0881;palace;0.0429;bell cote, bell cot;0.0343;monastery;0.0299;cinema, movie theater, movie theatre, movie house, picture palace;0.7604;restaurant, eating house, eating place, eatery;0.0633;palace;0.0279;throne;0.0219;monastery;0.0188;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;three-toed sloth, ai, Bradypus tridactylus;0.1977;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.1962;spider monkey, Ateles geoffroyi;0.1185;howler monkey, howler;0.1162;patas, hussar monkey, Erythrocebus patas;0.0648;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.2859;spider monkey, Ateles geoffroyi;0.1524;three-toed sloth, ai, Bradypus tridactylus;0.1274;howler monkey, howler;0.1182;gibbon, Hylobates lar;0.0654;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.2593;three-toed sloth, ai, Bradypus tridactylus;0.1377;spider monkey, Ateles geoffroyi;0.1304;howler monkey, howler;0.1241;gibbon, Hylobates lar;0.0643;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.2325;spider monkey, Ateles geoffroyi;0.1730;howler monkey, howler;0.1329;three-toed sloth, ai, Bradypus tridactylus;0.0985;patas, hussar monkey, Erythrocebus patas;0.0607;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.2395;three-toed sloth, ai, Bradypus tridactylus;0.1042;vine snake;0.0918;sloth bear, Melursus ursinus, Ursus ursinus;0.0717;spider monkey, Ateles geoffroyi;0.0413;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish;0.2384;sea slug, nudibranch;0.1590;lionfish;0.1269;sea urchin;0.1091;sea cucumber, holothurian;0.0709;spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish;0.2429;sea slug, nudibranch;0.2208;lionfish;0.1424;sea urchin;0.1248;sea cucumber, holothurian;0.0779;sea slug, nudibranch;0.3000;sea cucumber, holothurian;0.1000;spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish;0.0975;sea urchin;0.0778;lionfish;0.0745;sea slug, nudibranch;0.2562;spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish;0.1662;lionfish;0.0993;sea urchin;0.0694;sea cucumber, holothurian;0.0688;sea slug, nudibranch;0.2051;spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish;0.1536;lionfish;0.1209;sea urchin;0.1097;sea cucumber, holothurian;0.1008;2;0;224;227;3;0;221;224;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;mouse, computer mouse;0.5109;remote control, remote;0.3443;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.1310;hand-held computer, hand-held microcomputer;0.0070;knee pad;0.0011;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.3661;remote control, remote;0.3528;mouse, computer mouse;0.2496;hand-held computer, hand-held microcomputer;0.0274;radio, wireless;0.0006;remote control, remote;0.5255;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.2467;mouse, computer mouse;0.1969;hand-held computer, hand-held microcomputer;0.0277;radio, wireless;0.0004;mouse, computer mouse;0.5109;remote control, remote;0.3443;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.1310;hand-held computer, hand-held microcomputer;0.0070;knee pad;0.0011;mouse, computer mouse;0.5109;remote control, remote;0.3443;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.1310;hand-held computer, hand-held microcomputer;0.0070;knee pad;0.0011;20;23;201;180;8;8;216;211;9;10;215;209;20;26;191;172;15;11;209;208
60;0.5000;weevil;0.8302;limpkin, Aramus pictus;0.0305;slug;0.0220;wolf spider, hunting spider;0.0187;long-horned beetle, longicorn, longicorn beetle;0.0183;weevil;0.8302;limpkin, Aramus pictus;0.0305;slug;0.0220;wolf spider, hunting spider;0.0187;long-horned beetle, longicorn, longicorn beetle;0.0183;weevil;0.8302;limpkin, Aramus pictus;0.0305;slug;0.0220;wolf spider, hunting spider;0.0187;long-horned beetle, longicorn, longicorn beetle;0.0183;weevil;0.8302;limpkin, Aramus pictus;0.0305;slug;0.0220;wolf spider, hunting spider;0.0187;long-horned beetle, longicorn, longicorn beetle;0.0183;weevil;0.8302;limpkin, Aramus pictus;0.0305;slug;0.0220;wolf spider, hunting spider;0.0187;long-horned beetle, longicorn, longicorn beetle;0.0183;0;0;227;227;0;0;227;227;2;5;222;220;2;6;222;219;1;1;225;225
60;0.5000;kuvasz;0.2692;white wolf, Arctic wolf, Canis lupus tundrarum;0.1540;Great Pyrenees;0.0993;llama;0.0909;Samoyed, Samoyede;0.0528;kuvasz;0.4280;white wolf, Arctic wolf, Canis lupus tundrarum;0.2589;Great Pyrenees;0.0637;Samoyed, Samoyede;0.0420;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0345;kuvasz;0.2692;white wolf, Arctic wolf, Canis lupus tundrarum;0.1540;Great Pyrenees;0.0993;llama;0.0909;Samoyed, Samoyede;0.0528;kuvasz;0.3695;Great Pyrenees;0.1271;white wolf, Arctic wolf, Canis lupus tundrarum;0.1179;borzoi, Russian wolfhound;0.0940;llama;0.0383;kuvasz;0.2692;white wolf, Arctic wolf, Canis lupus tundrarum;0.1540;Great Pyrenees;0.0993;llama;0.0909;Samoyed, Samoyede;0.0528;11;27;192;193;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;indri, indris, Indri indri, Indri brevicaudatus;0.6544;Madagascar cat, ring-tailed lemur, Lemur catta;0.1510;guenon, guenon monkey;0.1158;titi, titi monkey;0.0160;brambling, Fringilla montifringilla;0.0059;indri, indris, Indri indri, Indri brevicaudatus;0.6544;Madagascar cat, ring-tailed lemur, Lemur catta;0.1510;guenon, guenon monkey;0.1158;titi, titi monkey;0.0160;brambling, Fringilla montifringilla;0.0059;indri, indris, Indri indri, Indri brevicaudatus;0.6544;Madagascar cat, ring-tailed lemur, Lemur catta;0.1510;guenon, guenon monkey;0.1158;titi, titi monkey;0.0160;brambling, Fringilla montifringilla;0.0059;indri, indris, Indri indri, Indri brevicaudatus;0.6740;Madagascar cat, ring-tailed lemur, Lemur catta;0.3101;guenon, guenon monkey;0.0038;titi, titi monkey;0.0023;grey fox, gray fox, Urocyon cinereoargenteus;0.0019;indri, indris, Indri indri, Indri brevicaudatus;0.6544;Madagascar cat, ring-tailed lemur, Lemur catta;0.1510;guenon, guenon monkey;0.1158;titi, titi monkey;0.0160;brambling, Fringilla montifringilla;0.0059;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;9;1;213;222
60;0.5000;patas, hussar monkey, Erythrocebus patas;0.2293;gorilla, Gorilla gorilla;0.2023;howler monkey, howler;0.0772;indri, indris, Indri indri, Indri brevicaudatus;0.0733;titi, titi monkey;0.0730;gorilla, Gorilla gorilla;0.3124;titi, titi monkey;0.1129;patas, hussar monkey, Erythrocebus patas;0.1026;howler monkey, howler;0.0779;spider monkey, Ateles geoffroyi;0.0775;gorilla, Gorilla gorilla;0.3124;titi, titi monkey;0.1129;patas, hussar monkey, Erythrocebus patas;0.1026;howler monkey, howler;0.0779;spider monkey, Ateles geoffroyi;0.0775;gorilla, Gorilla gorilla;0.3124;titi, titi monkey;0.1129;patas, hussar monkey, Erythrocebus patas;0.1026;howler monkey, howler;0.0779;spider monkey, Ateles geoffroyi;0.0775;gorilla, Gorilla gorilla;0.3124;titi, titi monkey;0.1129;patas, hussar monkey, Erythrocebus patas;0.1026;howler monkey, howler;0.0779;spider monkey, Ateles geoffroyi;0.0775;60;51;107;118;63;44;105;140;37;51;132;133;16;20;191;188;0;0;227;227
60;0.5000;catamaran;0.4300;yawl;0.2653;schooner;0.2294;trimaran;0.0685;pirate, pirate ship;0.0065;catamaran;0.4300;yawl;0.2653;schooner;0.2294;trimaran;0.0685;pirate, pirate ship;0.0065;catamaran;0.4300;yawl;0.2653;schooner;0.2294;trimaran;0.0685;pirate, pirate ship;0.0065;catamaran;0.4300;yawl;0.2653;schooner;0.2294;trimaran;0.0685;pirate, pirate ship;0.0065;catamaran;0.4300;yawl;0.2653;schooner;0.2294;trimaran;0.0685;pirate, pirate ship;0.0065;4;4;220;218;0;0;227;227;10;4;201;215;0;0;227;227;4;4;214;218
60;0.5000;macaque;0.9280;capuchin, ringtail, Cebus capucinus;0.0291;proboscis monkey, Nasalis larvatus;0.0140;langur;0.0131;patas, hussar monkey, Erythrocebus patas;0.0038;macaque;0.9280;capuchin, ringtail, Cebus capucinus;0.0291;proboscis monkey, Nasalis larvatus;0.0140;langur;0.0131;patas, hussar monkey, Erythrocebus patas;0.0038;macaque;0.7105;proboscis monkey, Nasalis larvatus;0.1367;langur;0.0422;patas, hussar monkey, Erythrocebus patas;0.0229;baboon;0.0170;macaque;0.9516;capuchin, ringtail, Cebus capucinus;0.0166;proboscis monkey, Nasalis larvatus;0.0131;langur;0.0128;patas, hussar monkey, Erythrocebus patas;0.0024;macaque;0.9280;capuchin, ringtail, Cebus capucinus;0.0291;proboscis monkey, Nasalis larvatus;0.0140;langur;0.0131;patas, hussar monkey, Erythrocebus patas;0.0038;1;2;223;224;0;0;227;227;0;0;227;227;0;0;227;227;1;1;224;226
60;0.5000;streetcar, tram, tramcar, trolley, trolley car;0.2885;passenger car, coach, carriage;0.2315;electric locomotive;0.1549;bullet train, bullet;0.0382;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0268;streetcar, tram, tramcar, trolley, trolley car;0.2885;passenger car, coach, carriage;0.2315;electric locomotive;0.1549;bullet train, bullet;0.0382;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0268;streetcar, tram, tramcar, trolley, trolley car;0.2885;passenger car, coach, carriage;0.2315;electric locomotive;0.1549;bullet train, bullet;0.0382;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0268;streetcar, tram, tramcar, trolley, trolley car;0.2885;passenger car, coach, carriage;0.2315;electric locomotive;0.1549;bullet train, bullet;0.0382;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.0268;passenger car, coach, carriage;0.1949;streetcar, tram, tramcar, trolley, trolley car;0.1836;electric locomotive;0.0924;garbage truck, dustcart;0.0442;moving van;0.0424;7;10;212;206;8;8;213;208;2;1;224;222;16;13;199;192;0;0;227;227
60;0.5000;hare;0.6259;wood rabbit, cottontail, cottontail rabbit;0.3644;wombat;0.0068;wallaby, brush kangaroo;0.0023;beaver;0.0001;hare;0.6259;wood rabbit, cottontail, cottontail rabbit;0.3644;wombat;0.0068;wallaby, brush kangaroo;0.0023;beaver;0.0001;hare;0.6259;wood rabbit, cottontail, cottontail rabbit;0.3644;wombat;0.0068;wallaby, brush kangaroo;0.0023;beaver;0.0001;hare;0.6259;wood rabbit, cottontail, cottontail rabbit;0.3644;wombat;0.0068;wallaby, brush kangaroo;0.0023;beaver;0.0001;hare;0.7159;wood rabbit, cottontail, cottontail rabbit;0.2714;wombat;0.0076;wallaby, brush kangaroo;0.0036;dhole, Cuon alpinus;0.0003;11;8;203;212;14;4;197;211;20;8;175;183;15;4;198;188;6;4;213;216
60;0.5000;limpkin, Aramus pictus;0.6550;bittern;0.1954;bustard;0.0523;dowitcher;0.0355;great grey owl, great gray owl, Strix nebulosa;0.0283;limpkin, Aramus pictus;0.6550;bittern;0.1954;bustard;0.0523;dowitcher;0.0355;great grey owl, great gray owl, Strix nebulosa;0.0283;limpkin, Aramus pictus;0.6550;bittern;0.1954;bustard;0.0523;dowitcher;0.0355;great grey owl, great gray owl, Strix nebulosa;0.0283;limpkin, Aramus pictus;0.6550;bittern;0.1954;bustard;0.0523;dowitcher;0.0355;great grey owl, great gray owl, Strix nebulosa;0.0283;limpkin, Aramus pictus;0.6550;bittern;0.1954;bustard;0.0523;dowitcher;0.0355;great grey owl, great gray owl, Strix nebulosa;0.0283;2;0;225;223;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;strawberry;0.9771;hip, rose hip, rosehip;0.0028;pomegranate;0.0026;bell pepper;0.0022;fig;0.0019;strawberry;0.9771;hip, rose hip, rosehip;0.0028;pomegranate;0.0026;bell pepper;0.0022;fig;0.0019;strawberry;0.9816;pomegranate;0.0047;hip, rose hip, rosehip;0.0045;bell pepper;0.0017;fig;0.0015;strawberry;0.9771;hip, rose hip, rosehip;0.0028;pomegranate;0.0026;bell pepper;0.0022;fig;0.0019;strawberry;0.9824;bell pepper;0.0024;meat loaf, meatloaf;0.0022;hip, rose hip, rosehip;0.0021;fig;0.0018;0;0;227;227;0;0;227;227;0;0;227;227;2;2;224;220;0;0;227;227
60;0.5000;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.4845;ibex, Capra ibex;0.3470;ram, tup;0.0437;marmot;0.0185;cliff dwelling;0.0129;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.4845;ibex, Capra ibex;0.3470;ram, tup;0.0437;marmot;0.0185;cliff dwelling;0.0129;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.4845;ibex, Capra ibex;0.3470;ram, tup;0.0437;marmot;0.0185;cliff dwelling;0.0129;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.4845;ibex, Capra ibex;0.3470;ram, tup;0.0437;marmot;0.0185;cliff dwelling;0.0129;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.4845;ibex, Capra ibex;0.3470;ram, tup;0.0437;marmot;0.0185;cliff dwelling;0.0129;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.6000;sea snake;0.2958;water snake;0.0977;African crocodile, Nile crocodile, Crocodylus niloticus;0.0945;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0718;sidewinder, horned rattlesnake, Crotalus cerastes;0.0494;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.5780;loggerhead, loggerhead turtle, Caretta caretta;0.2044;puffer, pufferfish, blowfish, globefish;0.0698;sea snake;0.0347;sea lion;0.0303;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.5800;loggerhead, loggerhead turtle, Caretta caretta;0.2253;puffer, pufferfish, blowfish, globefish;0.0469;sea snake;0.0257;American alligator, Alligator mississipiensis;0.0203;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.6797;loggerhead, loggerhead turtle, Caretta caretta;0.1545;water snake;0.0293;puffer, pufferfish, blowfish, globefish;0.0265;sea snake;0.0234;sea snake;0.2868;water snake;0.1564;common newt, Triturus vulgaris;0.0724;sea cucumber, holothurian;0.0643;eel;0.0503;9;8;215;207;8;8;215;215;5;8;219;215;5;8;219;208;9;8;210;216
60;0.6000;ski;0.7929;alp;0.1247;shovel;0.0243;dogsled, dog sled, dog sleigh;0.0087;Scottish deerhound, deerhound;0.0073;abaya;0.2606;trench coat;0.0555;king penguin, Aptenodytes patagonica;0.0436;cloak;0.0311;assault rifle, assault gun;0.0285;ski;0.3387;alp;0.3293;dogsled, dog sled, dog sleigh;0.1903;Irish wolfhound;0.0372;shovel;0.0246;ski;0.8991;alp;0.0655;shovel;0.0184;dogsled, dog sled, dog sleigh;0.0092;Irish wolfhound;0.0017;ski;0.1072;shovel;0.0642;fur coat;0.0597;trench coat;0.0580;abaya;0.0440;37;27;175;98;42;40;158;149;21;27;191;163;34;48;170;142;26;27;192;163
60;0.6000;Shetland sheepdog, Shetland sheep dog, Shetland;0.8655;collie;0.1145;papillon;0.0183;borzoi, Russian wolfhound;0.0005;Border collie;0.0003;Shetland sheepdog, Shetland sheep dog, Shetland;0.8095;collie;0.1031;papillon;0.0860;Border collie;0.0005;Pembroke, Pembroke Welsh corgi;0.0003;Shetland sheepdog, Shetland sheep dog, Shetland;0.8941;collie;0.1039;papillon;0.0015;borzoi, Russian wolfhound;0.0002;Pomeranian;0.0001;Shetland sheepdog, Shetland sheep dog, Shetland;0.8583;collie;0.1322;papillon;0.0082;borzoi, Russian wolfhound;0.0005;Border collie;0.0003;Shetland sheepdog, Shetland sheep dog, Shetland;0.8551;collie;0.1370;papillon;0.0063;borzoi, Russian wolfhound;0.0004;Border collie;0.0003;6;1;215;226;10;7;204;216;10;5;204;219;10;4;204;215;14;13;171;206
60;0.6000;mixing bowl;0.7462;soup bowl;0.1080;cup;0.0619;beer glass;0.0208;trifle;0.0184;cup;0.2814;espresso;0.2112;beer glass;0.1546;coffee mug;0.0929;mixing bowl;0.0763;cup;0.3408;espresso;0.1953;beer glass;0.1369;mixing bowl;0.0849;coffee mug;0.0811;cup;0.2850;espresso;0.2702;beer glass;0.1215;coffee mug;0.0875;mixing bowl;0.0643;espresso;0.3411;cup;0.2240;beer glass;0.0969;eggnog;0.0867;coffee mug;0.0666;20;10;201;188;4;6;220;215;19;9;202;199;11;8;212;208;12;10;205;202
60;0.6000;crib, cot;0.1234;beagle;0.0950;Airedale, Airedale terrier;0.0925;borzoi, Russian wolfhound;0.0626;quilt, comforter, comfort, puff;0.0347;teddy, teddy bear;0.0633;Airedale, Airedale terrier;0.0611;quilt, comforter, comfort, puff;0.0605;crib, cot;0.0485;Italian greyhound;0.0323;Airedale, Airedale terrier;0.1225;beagle;0.1141;bassinet;0.0480;teddy, teddy bear;0.0432;Italian greyhound;0.0415;pillow;0.1583;crib, cot;0.0909;cradle;0.0904;bassinet;0.0887;hamper;0.0596;beagle;0.0927;crib, cot;0.0789;Airedale, Airedale terrier;0.0578;Chihuahua;0.0423;Italian greyhound;0.0392;27;10;180;196;14;8;194;125;9;3;212;221;8;2;218;222;6;1;215;218
60;0.6000;sidewinder, horned rattlesnake, Crotalus cerastes;0.1825;thunder snake, worm snake, Carphophis amoenus;0.1625;garter snake, grass snake;0.1603;night snake, Hypsiglena torquata;0.0902;ringneck snake, ring-necked snake, ring snake;0.0797;thunder snake, worm snake, Carphophis amoenus;0.1979;ringneck snake, ring-necked snake, ring snake;0.1484;water snake;0.1214;diamondback, diamondback rattlesnake, Crotalus adamanteus;0.0948;night snake, Hypsiglena torquata;0.0836;thunder snake, worm snake, Carphophis amoenus;0.1352;water snake;0.1326;ringneck snake, ring-necked snake, ring snake;0.1314;diamondback, diamondback rattlesnake, Crotalus adamanteus;0.1178;night snake, Hypsiglena torquata;0.0845;ringneck snake, ring-necked snake, ring snake;0.1756;thunder snake, worm snake, Carphophis amoenus;0.1581;water snake;0.1017;night snake, Hypsiglena torquata;0.0856;garter snake, grass snake;0.0841;thunder snake, worm snake, Carphophis amoenus;0.3167;sidewinder, horned rattlesnake, Crotalus cerastes;0.1424;ringneck snake, ring-necked snake, ring snake;0.1092;Indian cobra, Naja naja;0.0989;garter snake, grass snake;0.0597;16;38;200;172;37;59;179;124;15;48;202;154;16;38;201;182;21;38;196;164
60;0.6000;porcupine, hedgehog;0.6326;African crocodile, Nile crocodile, Crocodylus niloticus;0.0666;badger;0.0347;trilobite;0.0336;echidna, spiny anteater, anteater;0.0233;porcupine, hedgehog;0.2327;trilobite;0.1421;hay;0.1079;African crocodile, Nile crocodile, Crocodylus niloticus;0.0771;armadillo;0.0538;porcupine, hedgehog;0.2761;African crocodile, Nile crocodile, Crocodylus niloticus;0.1424;armadillo;0.1264;trilobite;0.0692;American alligator, Alligator mississipiensis;0.0548;porcupine, hedgehog;0.3793;trilobite;0.1471;armadillo;0.0524;badger;0.0484;beaver;0.0471;porcupine, hedgehog;0.2914;trilobite;0.2071;armadillo;0.1485;African crocodile, Nile crocodile, Crocodylus niloticus;0.0475;hay;0.0377;18;12;200;202;3;1;222;225;1;0;225;225;3;4;222;220;8;4;210;214
60;0.6000;face powder;0.1190;coffee mug;0.0843;cucumber, cuke;0.0453;pill bottle;0.0432;spatula;0.0383;cucumber, cuke;0.1142;face powder;0.0757;bottlecap;0.0585;spatula;0.0361;banana;0.0329;face powder;0.2117;coffee mug;0.0761;pill bottle;0.0608;bottlecap;0.0523;thimble;0.0369;face powder;0.1484;coffee mug;0.0772;cucumber, cuke;0.0479;bottlecap;0.0479;pill bottle;0.0464;coffee mug;0.0954;face powder;0.0804;pill bottle;0.0702;bottlecap;0.0665;cucumber, cuke;0.0433;0;0;227;227;5;3;220;222;0;0;227;227;1;1;224;224;2;2;221;224
60;0.6000;potter's wheel;0.1317;dining table, board;0.0849;African chameleon, Chamaeleo chamaeleon;0.0692;marimba, xylophone;0.0345;worm fence, snake fence, snake-rail fence, Virginia fence;0.0270;fox squirrel, eastern fox squirrel, Sciurus niger;0.3601;mongoose;0.1039;porcupine, hedgehog;0.0873;mink;0.0723;marmoset;0.0416;dining table, board;0.0878;African chameleon, Chamaeleo chamaeleon;0.0665;potter's wheel;0.0614;birdhouse;0.0311;mushroom;0.0279;potter's wheel;0.0710;dining table, board;0.0522;birdhouse;0.0521;mushroom;0.0472;African chameleon, Chamaeleo chamaeleon;0.0328;African chameleon, Chamaeleo chamaeleon;0.1464;potter's wheel;0.0712;bolete;0.0685;mushroom;0.0488;frilled lizard, Chlamydosaurus kingi;0.0459;14;21;194;180;16;21;198;202;32;42;151;164;8;18;207;200;6;12;215;211
60;0.6000;toy poodle;0.1515;teddy, teddy bear;0.1327;Pomeranian;0.1277;hamster;0.1134;Angora, Angora rabbit;0.1019;teddy, teddy bear;0.2299;toy poodle;0.1134;Pomeranian;0.0967;hamster;0.0965;Angora, Angora rabbit;0.0937;Pomeranian;0.1666;toy poodle;0.1633;teddy, teddy bear;0.1076;Angora, Angora rabbit;0.0836;hamster;0.0554;teddy, teddy bear;0.1884;toy poodle;0.1519;hamster;0.1415;Angora, Angora rabbit;0.1210;Pomeranian;0.1068;teddy, teddy bear;0.2217;hamster;0.1696;Angora, Angora rabbit;0.1170;toy poodle;0.1158;Pomeranian;0.1114;3;2;221;221;2;0;222;226;28;15;185;198;19;15;196;197;11;4;207;209
60;0.6000;brain coral;0.9899;coral reef;0.0064;jackfruit, jak, jack;0.0018;puffer, pufferfish, blowfish, globefish;0.0008;anemone fish;0.0006;brain coral;0.9929;coral reef;0.0039;jackfruit, jak, jack;0.0010;puffer, pufferfish, blowfish, globefish;0.0010;eel;0.0009;brain coral;0.9969;coral reef;0.0019;jackfruit, jak, jack;0.0006;eel;0.0002;puffer, pufferfish, blowfish, globefish;0.0002;brain coral;0.9813;jackfruit, jak, jack;0.0105;coral reef;0.0069;eel;0.0007;puffer, pufferfish, blowfish, globefish;0.0002;brain coral;0.9949;coral reef;0.0034;jackfruit, jak, jack;0.0009;eel;0.0003;puffer, pufferfish, blowfish, globefish;0.0003;0;0;0;0;0;0;0;0;11;4;197;216;6;1;213;223;8;2;214;221
60;0.6000;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8961;koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus;0.0787;lynx, catamount;0.0128;red wolf, maned wolf, Canis rufus, Canis niger;0.0022;wallaby, brush kangaroo;0.0019;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9973;lynx, catamount;0.0009;lion, king of beasts, Panthera leo;0.0007;wallaby, brush kangaroo;0.0004;mongoose;0.0002;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9962;lynx, catamount;0.0022;jaguar, panther, Panthera onca, Felis onca;0.0004;lion, king of beasts, Panthera leo;0.0003;mongoose;0.0002;koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus;0.4182;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.4095;red wolf, maned wolf, Canis rufus, Canis niger;0.0518;lynx, catamount;0.0347;wallaby, brush kangaroo;0.0198;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9853;lynx, catamount;0.0082;wallaby, brush kangaroo;0.0023;lion, king of beasts, Panthera leo;0.0012;mongoose;0.0008;19;12;163;190;5;0;193;216;19;2;161;200;19;5;162;197;17;5;167;194
60;0.6000;guenon, guenon monkey;0.9952;patas, hussar monkey, Erythrocebus patas;0.0042;baboon;0.0002;langur;0.0001;macaque;0.0001;guenon, guenon monkey;0.9958;patas, hussar monkey, Erythrocebus patas;0.0032;langur;0.0006;macaque;0.0001;colobus, colobus monkey;0.0001;guenon, guenon monkey;0.9931;patas, hussar monkey, Erythrocebus patas;0.0057;langur;0.0005;macaque;0.0003;baboon;0.0002;guenon, guenon monkey;0.9990;patas, hussar monkey, Erythrocebus patas;0.0009;baboon;0.0001;macaque;0.0000;langur;0.0000;guenon, guenon monkey;0.9990;patas, hussar monkey, Erythrocebus patas;0.0009;baboon;0.0001;macaque;0.0000;langur;0.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;28;80;163
60;0.6000;recreational vehicle, RV, R.V.;0.9918;minibus;0.0057;moving van;0.0012;passenger car, coach, carriage;0.0006;mobile home, manufactured home;0.0002;recreational vehicle, RV, R.V.;0.9877;minibus;0.0103;moving van;0.0011;passenger car, coach, carriage;0.0004;ambulance;0.0002;recreational vehicle, RV, R.V.;0.9956;minibus;0.0032;moving van;0.0003;ambulance;0.0003;passenger car, coach, carriage;0.0002;recreational vehicle, RV, R.V.;0.9900;minibus;0.0078;moving van;0.0012;ambulance;0.0004;passenger car, coach, carriage;0.0003;recreational vehicle, RV, R.V.;0.9924;minibus;0.0058;moving van;0.0010;ambulance;0.0003;passenger car, coach, carriage;0.0002;6;10;216;207;8;8;214;211;6;8;213;210;8;10;211;208;1;4;223;221
60;0.6000;milk can;0.2069;safe;0.0861;prison, prison house;0.0383;hair spray;0.0374;barrel, cask;0.0354;harvester, reaper;0.9328;thresher, thrasher, threshing machine;0.0497;tractor;0.0082;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0043;hay;0.0018;harvester, reaper;0.9375;thresher, thrasher, threshing machine;0.0448;tractor;0.0082;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0050;plow, plough;0.0018;harvester, reaper;0.8523;thresher, thrasher, threshing machine;0.1296;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0071;tractor;0.0061;plow, plough;0.0017;harvester, reaper;0.8770;thresher, thrasher, threshing machine;0.1007;tractor;0.0076;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0055;hay;0.0039;22;18;195;173;25;12;192;202;9;12;214;205;7;5;218;216;25;12;198;204
