sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
60;0.5000;beagle;0.3943;Walker hound, Walker foxhound;0.1293;English foxhound;0.1287;Greater Swiss Mountain dog;0.0689;basset, basset hound;0.0313;beagle;0.3943;Walker hound, Walker foxhound;0.1293;English foxhound;0.1287;Greater Swiss Mountain dog;0.0689;basset, basset hound;0.0313;beagle;0.4107;English foxhound;0.1739;Walker hound, Walker foxhound;0.1328;basset, basset hound;0.0449;Greater Swiss Mountain dog;0.0391;beagle;0.3943;Walker hound, Walker foxhound;0.1293;English foxhound;0.1287;Greater Swiss Mountain dog;0.0689;basset, basset hound;0.0313;beagle;0.3943;Walker hound, Walker foxhound;0.1293;English foxhound;0.1287;Greater Swiss Mountain dog;0.0689;basset, basset hound;0.0313;0;0;227;227;0;0;227;227;2;1;225;225;0;0;227;227;0;0;227;227
60;0.5000;pickup, pickup truck;0.6674;cab, hack, taxi, taxicab;0.2801;car wheel;0.0118;tow truck, tow car, wrecker;0.0101;grille, radiator grille;0.0096;cab, hack, taxi, taxicab;0.5954;pickup, pickup truck;0.1535;car wheel;0.0656;sports car, sport car;0.0349;racer, race car, racing car;0.0268;cab, hack, taxi, taxicab;0.5954;pickup, pickup truck;0.1535;car wheel;0.0656;sports car, sport car;0.0349;racer, race car, racing car;0.0268;cab, hack, taxi, taxicab;0.5954;pickup, pickup truck;0.1535;car wheel;0.0656;sports car, sport car;0.0349;racer, race car, racing car;0.0268;cab, hack, taxi, taxicab;0.5954;pickup, pickup truck;0.1535;car wheel;0.0656;sports car, sport car;0.0349;racer, race car, racing car;0.0268;0;0;227;227;1;0;226;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;scabbard;0.1151;butcher shop, meat market;0.1001;box turtle, box tortoise;0.0884;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0777;barracouta, snoek;0.0558;butcher shop, meat market;0.1117;barracouta, snoek;0.0863;scabbard;0.0705;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0673;box turtle, box tortoise;0.0473;scabbard;0.1151;butcher shop, meat market;0.1001;box turtle, box tortoise;0.0884;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0777;barracouta, snoek;0.0558;scabbard;0.2043;barracouta, snoek;0.0635;hammer;0.0634;butcher shop, meat market;0.0546;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0485;scabbard;0.1151;butcher shop, meat market;0.1001;box turtle, box tortoise;0.0884;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0777;barracouta, snoek;0.0558;1;1;220;221;0;0;227;227;0;0;227;227;123;89;66;132;0;0;227;227
60;0.5000;coucal;0.6954;bee eater;0.0802;kite;0.0576;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0233;lycaenid, lycaenid butterfly;0.0207;bee eater;0.5039;coucal;0.2746;bittern;0.0556;kite;0.0400;jay;0.0343;bee eater;0.5039;coucal;0.2746;bittern;0.0556;kite;0.0400;jay;0.0343;coucal;0.2938;kite;0.2517;bee eater;0.1524;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0637;bittern;0.0467;kite;0.3520;coucal;0.1862;lycaenid, lycaenid butterfly;0.1154;ringlet, ringlet butterfly;0.0645;prairie chicken, prairie grouse, prairie fowl;0.0496;2;5;225;222;3;2;224;224;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;common newt, Triturus vulgaris;0.0000;sturgeon;0.0000;tench, Tinca tinca;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;common newt, Triturus vulgaris;0.0000;tench, Tinca tinca;0.0000;hog, pig, grunter, squealer, Sus scrofa;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;common newt, Triturus vulgaris;0.0000;sturgeon;0.0000;tench, Tinca tinca;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;common newt, Triturus vulgaris;0.0000;tench, Tinca tinca;0.0000;sturgeon;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;common newt, Triturus vulgaris;0.0000;sturgeon;0.0000;tench, Tinca tinca;0.0000;4;5;210;167;0;0;227;227;0;0;0;0;0;0;0;0;0;0;0;0
60;0.5000;switch, electric switch, electrical switch;0.9999;buckle;0.0000;digital clock;0.0000;tape player;0.0000;mousetrap;0.0000;switch, electric switch, electrical switch;1.0000;digital clock;0.0000;soap dispenser;0.0000;buckle;0.0000;safe;0.0000;switch, electric switch, electrical switch;1.0000;digital clock;0.0000;soap dispenser;0.0000;buckle;0.0000;safe;0.0000;switch, electric switch, electrical switch;0.9999;digital clock;0.0000;buckle;0.0000;soap dispenser;0.0000;safe;0.0000;switch, electric switch, electrical switch;1.0000;digital clock;0.0000;buckle;0.0000;soap dispenser;0.0000;safe;0.0000;1;2;224;225;0;0;227;227;1;2;225;225;0;0;227;227;0;0;227;227
60;0.5000;handkerchief, hankie, hanky, hankey;0.9885;bath towel;0.0034;quilt, comforter, comfort, puff;0.0033;pillow;0.0017;apron;0.0016;handkerchief, hankie, hanky, hankey;0.9885;bath towel;0.0034;quilt, comforter, comfort, puff;0.0033;pillow;0.0017;apron;0.0016;handkerchief, hankie, hanky, hankey;0.9885;bath towel;0.0034;quilt, comforter, comfort, puff;0.0033;pillow;0.0017;apron;0.0016;handkerchief, hankie, hanky, hankey;0.9885;bath towel;0.0034;quilt, comforter, comfort, puff;0.0033;pillow;0.0017;apron;0.0016;handkerchief, hankie, hanky, hankey;0.9885;bath towel;0.0034;quilt, comforter, comfort, puff;0.0033;pillow;0.0017;apron;0.0016;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;black-footed ferret, ferret, Mustela nigripes;0.6061;polecat, fitch, foulmart, foumart, Mustela putorius;0.2092;weasel;0.1619;hamster;0.0145;mink;0.0057;black-footed ferret, ferret, Mustela nigripes;0.5336;weasel;0.1873;polecat, fitch, foulmart, foumart, Mustela putorius;0.1687;hamster;0.0918;mink;0.0103;black-footed ferret, ferret, Mustela nigripes;0.5336;weasel;0.1873;polecat, fitch, foulmart, foumart, Mustela putorius;0.1687;hamster;0.0918;mink;0.0103;black-footed ferret, ferret, Mustela nigripes;0.5336;weasel;0.1873;polecat, fitch, foulmart, foumart, Mustela putorius;0.1687;hamster;0.0918;mink;0.0103;black-footed ferret, ferret, Mustela nigripes;0.5777;polecat, fitch, foulmart, foumart, Mustela putorius;0.2177;weasel;0.1572;hamster;0.0310;mink;0.0070;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;cab, hack, taxi, taxicab;0.9876;minivan;0.0042;school bus;0.0027;moving van;0.0010;ambulance;0.0009;cab, hack, taxi, taxicab;0.9842;minivan;0.0067;school bus;0.0027;moving van;0.0020;ambulance;0.0010;cab, hack, taxi, taxicab;0.9876;minivan;0.0042;school bus;0.0027;moving van;0.0010;ambulance;0.0009;cab, hack, taxi, taxicab;0.9876;minivan;0.0042;school bus;0.0027;moving van;0.0010;ambulance;0.0009;cab, hack, taxi, taxicab;0.9876;minivan;0.0042;school bus;0.0027;moving van;0.0010;ambulance;0.0009;0;0;227;227;1;0;226;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;Pomeranian;0.9367;Pekinese, Pekingese, Peke;0.0414;keeshond;0.0165;Chihuahua;0.0031;chow, chow chow;0.0014;Pomeranian;0.9367;Pekinese, Pekingese, Peke;0.0414;keeshond;0.0165;Chihuahua;0.0031;chow, chow chow;0.0014;Pomeranian;0.9367;Pekinese, Pekingese, Peke;0.0414;keeshond;0.0165;Chihuahua;0.0031;chow, chow chow;0.0014;Pomeranian;0.9367;Pekinese, Pekingese, Peke;0.0414;keeshond;0.0165;Chihuahua;0.0031;chow, chow chow;0.0014;Pomeranian;0.9367;Pekinese, Pekingese, Peke;0.0414;keeshond;0.0165;Chihuahua;0.0031;chow, chow chow;0.0014;1;8;224;217;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;stinkhorn, carrion fungus;0.9017;eft;0.0466;European fire salamander, Salamandra salamandra;0.0082;earthstar;0.0070;gyromitra;0.0059;stinkhorn, carrion fungus;0.9017;eft;0.0466;European fire salamander, Salamandra salamandra;0.0082;earthstar;0.0070;gyromitra;0.0059;stinkhorn, carrion fungus;0.9984;earthstar;0.0006;gyromitra;0.0005;weasel;0.0002;bolete;0.0001;stinkhorn, carrion fungus;0.9017;eft;0.0466;European fire salamander, Salamandra salamandra;0.0082;earthstar;0.0070;gyromitra;0.0059;stinkhorn, carrion fungus;0.9017;eft;0.0466;European fire salamander, Salamandra salamandra;0.0082;earthstar;0.0070;gyromitra;0.0059;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;swab, swob, mop;0.6118;crutch;0.2296;tripod;0.1045;broom;0.0220;shovel;0.0074;swab, swob, mop;0.6118;crutch;0.2296;tripod;0.1045;broom;0.0220;shovel;0.0074;swab, swob, mop;0.6118;crutch;0.2296;tripod;0.1045;broom;0.0220;shovel;0.0074;tripod;0.3793;swab, swob, mop;0.3136;crutch;0.2264;broom;0.0230;shovel;0.0069;swab, swob, mop;0.6118;crutch;0.2296;tripod;0.1045;broom;0.0220;shovel;0.0074;0;0;227;227;3;4;221;223;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;hamper;0.9886;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;0.0029;lighter, light, igniter, ignitor;0.0008;chest;0.0007;shopping basket;0.0006;hamper;0.3560;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;0.2172;radio, wireless;0.1013;lighter, light, igniter, ignitor;0.0426;desktop computer;0.0287;hamper;0.3560;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;0.2172;radio, wireless;0.1013;lighter, light, igniter, ignitor;0.0426;desktop computer;0.0287;hamper;0.3560;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;0.2172;radio, wireless;0.1013;lighter, light, igniter, ignitor;0.0426;desktop computer;0.0287;hamper;0.9351;chest;0.0117;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;0.0114;crate;0.0068;lighter, light, igniter, ignitor;0.0050;9;0;201;223;0;0;227;227;8;0;211;225;0;0;226;227;0;0;227;227
60;0.5000;poncho;0.7628;cardigan;0.0876;sweatshirt;0.0571;wool, woolen, woollen;0.0378;stole;0.0249;poncho;0.8534;sweatshirt;0.0438;wool, woolen, woollen;0.0334;cardigan;0.0251;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0193;poncho;0.7628;cardigan;0.0876;sweatshirt;0.0571;wool, woolen, woollen;0.0378;stole;0.0249;poncho;0.8659;cardigan;0.0500;sweatshirt;0.0352;wool, woolen, woollen;0.0255;stole;0.0098;wool, woolen, woollen;0.3312;cardigan;0.2623;poncho;0.1237;sweatshirt;0.0911;jean, blue jean, denim;0.0490;0;0;227;227;0;0;227;227;0;0;227;226;0;0;227;227;0;0;227;227
60;0.5000;curly-coated retriever;0.5939;standard poodle;0.1734;Irish water spaniel;0.1512;giant schnauzer;0.0192;Bouvier des Flandres, Bouviers des Flandres;0.0138;curly-coated retriever;0.5897;Scottish deerhound, deerhound;0.1132;Irish water spaniel;0.0606;giant schnauzer;0.0545;standard poodle;0.0512;curly-coated retriever;0.5939;standard poodle;0.1734;Irish water spaniel;0.1512;giant schnauzer;0.0192;Bouvier des Flandres, Bouviers des Flandres;0.0138;Bouvier des Flandres, Bouviers des Flandres;0.5259;Kerry blue terrier;0.3064;Irish water spaniel;0.0689;briard;0.0299;standard poodle;0.0267;curly-coated retriever;0.3414;Scottish deerhound, deerhound;0.1906;Bouvier des Flandres, Bouviers des Flandres;0.1385;Irish water spaniel;0.0681;giant schnauzer;0.0667;0;0;227;227;0;0;227;227;0;0;227;227;3;6;224;206;0;0;227;227
60;0.5000;jellyfish;0.9969;electric ray, crampfish, numbfish, torpedo;0.0018;stingray;0.0007;flatworm, platyhelminth;0.0003;trilobite;0.0001;jellyfish;0.9969;electric ray, crampfish, numbfish, torpedo;0.0018;stingray;0.0007;flatworm, platyhelminth;0.0003;trilobite;0.0001;jellyfish;0.9969;electric ray, crampfish, numbfish, torpedo;0.0018;stingray;0.0007;flatworm, platyhelminth;0.0003;trilobite;0.0001;jellyfish;0.9962;electric ray, crampfish, numbfish, torpedo;0.0024;stingray;0.0006;flatworm, platyhelminth;0.0002;volcano;0.0001;jellyfish;0.9969;electric ray, crampfish, numbfish, torpedo;0.0018;stingray;0.0007;flatworm, platyhelminth;0.0003;trilobite;0.0001;15;16;205;185;0;0;227;227;0;0;227;227;5;2;219;217;0;0;227;227
60;0.5000;American chameleon, anole, Anolis carolinensis;0.5367;green lizard, Lacerta viridis;0.3799;banded gecko;0.0345;tree frog, tree-frog;0.0266;African chameleon, Chamaeleo chamaeleon;0.0045;American chameleon, anole, Anolis carolinensis;0.5367;green lizard, Lacerta viridis;0.3799;banded gecko;0.0345;tree frog, tree-frog;0.0266;African chameleon, Chamaeleo chamaeleon;0.0045;American chameleon, anole, Anolis carolinensis;0.5367;green lizard, Lacerta viridis;0.3799;banded gecko;0.0345;tree frog, tree-frog;0.0266;African chameleon, Chamaeleo chamaeleon;0.0045;American chameleon, anole, Anolis carolinensis;0.5367;green lizard, Lacerta viridis;0.3799;banded gecko;0.0345;tree frog, tree-frog;0.0266;African chameleon, Chamaeleo chamaeleon;0.0045;American chameleon, anole, Anolis carolinensis;0.5367;green lizard, Lacerta viridis;0.3799;banded gecko;0.0345;tree frog, tree-frog;0.0266;African chameleon, Chamaeleo chamaeleon;0.0045;0;0;227;227;0;0;227;227;3;1;206;220;1;0;220;226;2;0;213;227
60;0.5000;swimming trunks, bathing trunks;0.6282;fountain;0.0455;ballplayer, baseball player;0.0315;racket, racquet;0.0298;maillot;0.0296;swimming trunks, bathing trunks;0.6282;fountain;0.0455;ballplayer, baseball player;0.0315;racket, racquet;0.0298;maillot;0.0296;swimming trunks, bathing trunks;0.6282;fountain;0.0455;ballplayer, baseball player;0.0315;racket, racquet;0.0298;maillot;0.0296;swimming trunks, bathing trunks;0.7377;bikini, two-piece;0.1269;maillot;0.0461;sarong;0.0242;maillot, tank suit;0.0106;swimming trunks, bathing trunks;0.9670;maillot;0.0109;bikini, two-piece;0.0095;maillot, tank suit;0.0041;sarong;0.0025;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;eel;0.9355;puffer, pufferfish, blowfish, globefish;0.0523;rock beauty, Holocanthus tricolor;0.0109;coral reef;0.0006;brain coral;0.0002;eel;0.9305;puffer, pufferfish, blowfish, globefish;0.0629;rock beauty, Holocanthus tricolor;0.0057;coral reef;0.0004;brain coral;0.0002;eel;0.9728;rock beauty, Holocanthus tricolor;0.0197;puffer, pufferfish, blowfish, globefish;0.0069;coral reef;0.0003;brain coral;0.0001;eel;0.9697;rock beauty, Holocanthus tricolor;0.0156;puffer, pufferfish, blowfish, globefish;0.0141;coral reef;0.0003;brain coral;0.0001;eel;0.9305;puffer, pufferfish, blowfish, globefish;0.0629;rock beauty, Holocanthus tricolor;0.0057;coral reef;0.0004;brain coral;0.0002;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;tusker;0.8732;African elephant, Loxodonta africana;0.0970;Indian elephant, Elephas maximus;0.0297;triceratops;0.0000;gorilla, Gorilla gorilla;0.0000;tusker;0.8732;African elephant, Loxodonta africana;0.0970;Indian elephant, Elephas maximus;0.0297;triceratops;0.0000;gorilla, Gorilla gorilla;0.0000;tusker;0.8935;Indian elephant, Elephas maximus;0.0784;African elephant, Loxodonta africana;0.0281;triceratops;0.0000;dugong, Dugong dugon;0.0000;tusker;0.8732;African elephant, Loxodonta africana;0.0970;Indian elephant, Elephas maximus;0.0297;triceratops;0.0000;gorilla, Gorilla gorilla;0.0000;tusker;0.8899;African elephant, Loxodonta africana;0.0661;Indian elephant, Elephas maximus;0.0439;triceratops;0.0000;gorilla, Gorilla gorilla;0.0000;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;vestment;0.4601;shield, buckler;0.0902;handkerchief, hankie, hanky, hankey;0.0688;pickelhaube;0.0442;tray;0.0437;vestment;0.4601;shield, buckler;0.0902;handkerchief, hankie, hanky, hankey;0.0688;pickelhaube;0.0442;tray;0.0437;vestment;0.4601;shield, buckler;0.0902;handkerchief, hankie, hanky, hankey;0.0688;pickelhaube;0.0442;tray;0.0437;vestment;0.4601;shield, buckler;0.0902;handkerchief, hankie, hanky, hankey;0.0688;pickelhaube;0.0442;tray;0.0437;vestment;0.4601;shield, buckler;0.0902;handkerchief, hankie, hanky, hankey;0.0688;pickelhaube;0.0442;tray;0.0437;0;0;226;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;tricycle, trike, velocipede;0.9558;bubble;0.0111;ice lolly, lolly, lollipop, popsicle;0.0074;bucket, pail;0.0039;soccer ball;0.0034;tricycle, trike, velocipede;0.9797;knee pad;0.0041;bubble;0.0039;ice lolly, lolly, lollipop, popsicle;0.0029;maraca;0.0015;tricycle, trike, velocipede;0.9558;bubble;0.0111;ice lolly, lolly, lollipop, popsicle;0.0074;bucket, pail;0.0039;soccer ball;0.0034;tricycle, trike, velocipede;0.9837;knee pad;0.0053;ice lolly, lolly, lollipop, popsicle;0.0020;maraca;0.0016;bubble;0.0010;tricycle, trike, velocipede;0.9558;bubble;0.0111;ice lolly, lolly, lollipop, popsicle;0.0074;bucket, pail;0.0039;soccer ball;0.0034;2;36;225;191;2;3;225;223;2;12;224;213;4;26;223;201;24;44;202;181
60;0.5000;ice lolly, lolly, lollipop, popsicle;0.9507;whistle;0.0218;Band Aid;0.0059;sunscreen, sunblock, sun blocker;0.0031;wig;0.0024;ice lolly, lolly, lollipop, popsicle;0.9933;whistle;0.0025;Band Aid;0.0011;lipstick, lip rouge;0.0006;sunscreen, sunblock, sun blocker;0.0005;ice lolly, lolly, lollipop, popsicle;0.8072;whistle;0.0307;Band Aid;0.0263;bow tie, bow-tie, bowtie;0.0184;wig;0.0153;ice lolly, lolly, lollipop, popsicle;0.9933;whistle;0.0025;Band Aid;0.0011;lipstick, lip rouge;0.0006;sunscreen, sunblock, sun blocker;0.0005;ice lolly, lolly, lollipop, popsicle;0.9498;whistle;0.0237;Band Aid;0.0057;bow tie, bow-tie, bowtie;0.0031;spatula;0.0019;51;79;127;147;4;0;223;227;32;36;194;190;4;26;222;200;0;0;227;227
60;0.5000;sturgeon;0.5614;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.2879;barracouta, snoek;0.0310;shovel;0.0278;sleeping bag;0.0192;sturgeon;0.5614;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.2879;barracouta, snoek;0.0310;shovel;0.0278;sleeping bag;0.0192;sturgeon;0.6454;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.2508;barracouta, snoek;0.0483;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0134;sleeping bag;0.0073;sturgeon;0.5614;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.2879;barracouta, snoek;0.0310;shovel;0.0278;sleeping bag;0.0192;tench, Tinca tinca;0.2788;barracouta, snoek;0.1676;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.1603;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0619;king penguin, Aptenodytes patagonica;0.0504;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;18;4;191;211
60;0.5000;dugong, Dugong dugon;0.8860;electric ray, crampfish, numbfish, torpedo;0.0281;tiger shark, Galeocerdo cuvieri;0.0205;jellyfish;0.0098;butternut squash;0.0093;dugong, Dugong dugon;0.8886;electric ray, crampfish, numbfish, torpedo;0.0952;stingray;0.0051;tiger shark, Galeocerdo cuvieri;0.0049;eel;0.0020;dugong, Dugong dugon;0.9359;tiger shark, Galeocerdo cuvieri;0.0433;electric ray, crampfish, numbfish, torpedo;0.0076;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0068;stingray;0.0054;dugong, Dugong dugon;0.9405;tiger shark, Galeocerdo cuvieri;0.0449;electric ray, crampfish, numbfish, torpedo;0.0065;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0061;stingray;0.0013;dugong, Dugong dugon;0.9415;tiger shark, Galeocerdo cuvieri;0.0381;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0144;electric ray, crampfish, numbfish, torpedo;0.0036;stingray;0.0013;0;2;222;218;0;2;220;219;0;2;220;218;0;3;221;217;0;0;227;227
60;0.5000;kite;0.7634;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.1363;vulture;0.0524;pelican;0.0222;white stork, Ciconia ciconia;0.0064;kite;0.9001;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0541;vulture;0.0147;pelican;0.0090;bald eagle, American eagle, Haliaeetus leucocephalus;0.0043;kite;0.7634;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.1363;vulture;0.0524;pelican;0.0222;white stork, Ciconia ciconia;0.0064;kite;0.9839;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0077;vulture;0.0022;pelican;0.0014;bald eagle, American eagle, Haliaeetus leucocephalus;0.0009;kite;0.9747;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0105;vulture;0.0042;pelican;0.0030;bald eagle, American eagle, Haliaeetus leucocephalus;0.0009;0;0;227;227;0;0;227;227;0;0;227;227;4;38;217;180;0;0;227;227
60;0.5000;carousel, carrousel, merry-go-round, roundabout, whirligig;0.9999;toyshop;0.0000;torch;0.0000;swing;0.0000;confectionery, confectionary, candy store;0.0000;carousel, carrousel, merry-go-round, roundabout, whirligig;1.0000;toyshop;0.0000;swing;0.0000;confectionery, confectionary, candy store;0.0000;shoe shop, shoe-shop, shoe store;0.0000;carousel, carrousel, merry-go-round, roundabout, whirligig;0.9999;toyshop;0.0001;swing;0.0000;bubble;0.0000;torch;0.0000;carousel, carrousel, merry-go-round, roundabout, whirligig;1.0000;toyshop;0.0000;swing;0.0000;confectionery, confectionary, candy store;0.0000;shoe shop, shoe-shop, shoe store;0.0000;carousel, carrousel, merry-go-round, roundabout, whirligig;0.9996;torch;0.0003;maypole;0.0000;toyshop;0.0000;bubble;0.0000;0;0;227;227;1;0;226;227;2;0;220;227;0;0;227;227;0;0;227;227
60;0.5000;black grouse;0.9998;vulture;0.0001;prairie chicken, prairie grouse, prairie fowl;0.0000;ruffed grouse, partridge, Bonasa umbellus;0.0000;European gallinule, Porphyrio porphyrio;0.0000;black grouse;0.9998;vulture;0.0000;prairie chicken, prairie grouse, prairie fowl;0.0000;kite;0.0000;partridge;0.0000;black grouse;0.6666;hornbill;0.1805;vulture;0.0359;coucal;0.0254;curly-coated retriever;0.0218;black grouse;0.9998;vulture;0.0001;prairie chicken, prairie grouse, prairie fowl;0.0000;ruffed grouse, partridge, Bonasa umbellus;0.0000;European gallinule, Porphyrio porphyrio;0.0000;black grouse;0.9998;vulture;0.0001;prairie chicken, prairie grouse, prairie fowl;0.0000;ruffed grouse, partridge, Bonasa umbellus;0.0000;European gallinule, Porphyrio porphyrio;0.0000;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;tobacco shop, tobacconist shop, tobacconist;0.3652;barbershop;0.2244;bookshop, bookstore, bookstall;0.1381;shoe shop, shoe-shop, shoe store;0.1067;bakery, bakeshop, bakehouse;0.0780;tobacco shop, tobacconist shop, tobacconist;0.3792;barbershop;0.1945;bookshop, bookstore, bookstall;0.1268;bakery, bakeshop, bakehouse;0.1174;shoe shop, shoe-shop, shoe store;0.0447;barbershop;0.3573;tobacco shop, tobacconist shop, tobacconist;0.1561;bakery, bakeshop, bakehouse;0.1413;shoe shop, shoe-shop, shoe store;0.1347;bookshop, bookstore, bookstall;0.1116;barbershop;0.3573;tobacco shop, tobacconist shop, tobacconist;0.1561;bakery, bakeshop, bakehouse;0.1413;shoe shop, shoe-shop, shoe store;0.1347;bookshop, bookstore, bookstall;0.1116;barbershop;0.3573;tobacco shop, tobacconist shop, tobacconist;0.1561;bakery, bakeshop, bakehouse;0.1413;shoe shop, shoe-shop, shoe store;0.1347;bookshop, bookstore, bookstall;0.1116;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;Rhodesian ridgeback;0.9785;redbone;0.0190;Great Dane;0.0017;vizsla, Hungarian pointer;0.0004;English foxhound;0.0002;Rhodesian ridgeback;0.9746;Great Dane;0.0113;redbone;0.0104;vizsla, Hungarian pointer;0.0013;bull mastiff;0.0011;Rhodesian ridgeback;0.9793;redbone;0.0078;Great Dane;0.0072;bull mastiff;0.0025;vizsla, Hungarian pointer;0.0016;Rhodesian ridgeback;0.8792;redbone;0.1151;vizsla, Hungarian pointer;0.0018;Great Dane;0.0010;English foxhound;0.0006;Rhodesian ridgeback;0.9793;redbone;0.0078;Great Dane;0.0072;bull mastiff;0.0025;vizsla, Hungarian pointer;0.0016;7;4;219;194;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
60;0.5000;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.9922;malinois;0.0029;German shepherd, German shepherd dog, German police dog, alsatian;0.0016;dhole, Cuon alpinus;0.0009;Norwegian elkhound, elkhound;0.0005;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.9961;hyena, hyaena;0.0013;dhole, Cuon alpinus;0.0011;German shepherd, German shepherd dog, German police dog, alsatian;0.0008;malinois;0.0002;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.9940;dhole, Cuon alpinus;0.0023;German shepherd, German shepherd dog, German police dog, alsatian;0.0014;hyena, hyaena;0.0008;malinois;0.0003;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.9948;dhole, Cuon alpinus;0.0016;hyena, hyaena;0.0014;German shepherd, German shepherd dog, German police dog, alsatian;0.0007;Norwegian elkhound, elkhound;0.0004;tusker;0.0719;barn spider, Araneus cavaticus;0.0430;African elephant, Loxodonta africana;0.0426;Indian elephant, Elephas maximus;0.0399;Irish water spaniel;0.0327;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;41;1;181;216
