sigma;thres;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
50;0.6000;weasel;0.1939;62;44;130;153;otter;0.1895;4;5;223;221;mink;0.1625;7;1;106;133;polecat, fitch, foulmart, foumart, Mustela putorius;0.1052;6;1;138;177;black-footed ferret, ferret, Mustela nigripes;0.0665;0;0;218;219
50;0.6000;screen, CRT screen;0.1597;0;1;227;226;loupe, jeweler's loupe;0.0999;7;0;132;166;fire screen, fireguard;0.0764;56;21;45;68;cleaver, meat cleaver, chopper;0.0566;7;0;220;226;chain saw, chainsaw;0.0430;8;7;122;135
50;0.6000;half track;0.9912;7;53;190;162;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0059;42;19;135;143;amphibian, amphibious vehicle;0.0022;2;18;175;163;thresher, thrasher, threshing machine;0.0001;3;16;184;161;steam locomotive;0.0001;16;16;101;62
50;0.6000;nipple;0.1506;60;21;106;165;patas, hussar monkey, Erythrocebus patas;0.0700;47;23;92;94;hair spray;0.0533;7;10;120;96;pickelhaube;0.0458;2;7;202;174;proboscis monkey, Nasalis larvatus;0.0402;0;0;227;227
50;0.6000;ant, emmet, pismire;0.2699;6;0;221;227;barn spider, Araneus cavaticus;0.1119;6;31;120;123;ground beetle, carabid beetle;0.0807;3;36;102;109;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0766;12;48;69;90;damselfly;0.0547;30;87;5;7
50;0.6000;abacus;0.9158;12;3;213;222;accordion, piano accordion, squeeze box;0.0209;20;6;94;142;panpipe, pandean pipe, syrinx;0.0057;0;0;227;227;plate rack;0.0052;30;2;91;146;ear, spike, capitulum;0.0042;2;0;208;209
50;0.6000;velvet;0.3288;3;0;223;219;mailbag, postbag;0.0614;48;57;21;110;studio couch, day bed;0.0279;8;7;74;137;wallet, billfold, notecase, pocketbook;0.0275;16;20;56;117;breastplate, aegis, egis;0.0191;0;0;227;225
50;0.6000;tick;0.6759;33;52;169;53;ant, emmet, pismire;0.1232;1;0;165;196;barn spider, Araneus cavaticus;0.0546;9;6;92;93;snail;0.0355;24;12;46;72;electric ray, crampfish, numbfish, torpedo;0.0169;12;1;142;177
50;0.6000;neck brace;0.2545;70;87;124;5;toilet tissue, toilet paper, bathroom tissue;0.1269;8;27;124;81;nipple;0.1262;11;3;215;223;paper towel;0.0887;8;36;140;73;diaper, nappy, napkin;0.0273;0;0;227;227
50;0.6000;window shade;0.4658;22;2;197;220;radiator;0.2427;0;0;227;227;oil filter;0.1202;31;17;119;88;space heater;0.0539;6;3;136;89;modem;0.0110;1;0;226;227
50;0.6000;black stork, Ciconia nigra;0.4900;28;40;143;182;spoonbill;0.3129;49;11;62;103;crane;0.1434;5;3;89;114;limpkin, Aramus pictus;0.0205;8;7;139;132;hummingbird;0.0076;34;3;63;75
50;0.6000;miniature schnauzer;0.7243;13;6;192;150;standard schnauzer;0.0626;4;8;96;141;wire-haired fox terrier;0.0556;26;6;54;102;Norfolk terrier;0.0267;3;3;95;137;Norwich terrier;0.0192;23;40;63;64
50;0.6000;Leonberg;0.1713;73;68;80;60;bull mastiff;0.1649;9;4;126;109;Brabancon griffon;0.0733;1;0;125;90;bloodhound, sleuthhound;0.0632;61;6;39;68;flat-coated retriever;0.0433;3;3;103;71
50;0.6000;joystick;0.2677;0;3;227;224;iron, smoothing iron;0.2211;25;19;98;103;pencil sharpener;0.0518;0;3;225;222;switch, electric switch, electrical switch;0.0498;0;0;227;227;soap dispenser;0.0494;3;11;174;176
50;0.6000;freight car;0.3575;61;52;138;159;theater curtain, theatre curtain;0.3003;51;30;31;74;tobacco shop, tobacconist shop, tobacconist;0.1185;23;20;83;104;prayer rug, prayer mat;0.0618;34;23;95;106;cinema, movie theater, movie theatre, movie house, picture palace;0.0228;58;32;32;73
50;0.6000;English foxhound;0.3778;0;0;227;227;beagle;0.2009;0;0;227;227;Walker hound, Walker foxhound;0.1208;0;0;226;227;redbone;0.1113;12;23;102;137;Brittany spaniel;0.0260;19;7;76;99
50;0.6000;screen, CRT screen;0.4464;65;60;136;136;television, television system;0.2758;14;19;92;127;cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM;0.1511;24;24;66;164;monitor;0.0227;12;18;180;186;school bus;0.0217;9;9;218;193
50;0.6000;Windsor tie;0.7478;6;0;221;226;Loafer;0.0170;4;2;146;104;spatula;0.0118;0;1;224;113;polecat, fitch, foulmart, foumart, Mustela putorius;0.0115;15;10;68;97;radiator;0.0113;2;0;222;113
50;0.6000;jacamar;0.1349;39;28;132;141;common newt, Triturus vulgaris;0.0765;0;0;227;227;snail;0.0743;30;49;104;48;slug;0.0684;13;13;185;161;hummingbird;0.0575;28;36;101;62
50;0.6000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;4;61;216;120;sea slug, nudibranch;0.0000;4;21;82;76;goldfish, Carassius auratus;0.0000;3;7;77;75;snail;0.0000;2;0;224;226;slug;0.0000;1;2;225;224
50;0.6000;switch, electric switch, electrical switch;0.9103;87;107;125;110;digital clock;0.0814;48;61;82;109;digital watch;0.0018;53;63;59;63;Band Aid;0.0013;8;4;166;125;combination lock;0.0011;48;62;38;64
50;0.6000;handkerchief, hankie, hanky, hankey;0.6860;0;0;227;227;plate;0.0263;0;0;154;220;strawberry;0.0211;6;20;99;77;envelope;0.0191;1;0;102;110;bib;0.0159;0;0;227;227
50;0.6000;nipple;0.4429;7;11;205;199;earthstar;0.0948;0;0;227;227;toy terrier;0.0464;0;0;227;227;oxygen mask;0.0302;0;0;226;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0272;4;4;160;144
50;0.6000;cab, hack, taxi, taxicab;0.7693;0;0;227;227;school bus;0.2058;0;0;120;144;moving van;0.0038;12;6;92;103;racer, race car, racing car;0.0037;3;1;88;137;sports car, sport car;0.0037;3;5;192;199
50;0.6000;Pomeranian;0.1900;29;39;169;177;Japanese spaniel;0.1336;11;18;103;127;Chihuahua;0.1141;4;5;83;100;Pekinese, Pekingese, Peke;0.0991;46;58;22;30;keeshond;0.0683;2;0;101;107
50;0.6000;stinkhorn, carrion fungus;0.5424;20;61;158;126;gyromitra;0.1024;51;50;58;56;weasel;0.0760;9;1;129;108;bolete;0.0483;6;4;120;105;earthstar;0.0361;9;2;207;213
50;0.6000;parallel bars, bars;0.1183;3;0;221;227;fire screen, fireguard;0.1122;30;22;76;118;tripod;0.0862;0;0;227;227;theater curtain, theatre curtain;0.0390;3;0;115;173;bannister, banister, balustrade, balusters, handrail;0.0263;20;3;83;119
50;0.6000;switch, electric switch, electrical switch;0.2049;85;93;61;75;lighter, light, igniter, ignitor;0.1400;62;91;21;22;knee pad;0.0805;32;28;121;88;whistle;0.0716;11;28;134;144;pencil sharpener;0.0610;44;39;41;33
50;0.6000;sweatshirt;0.4529;10;35;171;187;poncho;0.4199;0;2;227;222;bulletproof vest;0.0318;6;3;188;213;cloak;0.0207;39;7;158;174;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0134;28;5;192;179
50;0.6000;flat-coated retriever;0.3730;27;11;187;190;Gordon setter;0.1598;5;42;146;131;curly-coated retriever;0.1027;4;5;114;137;groenendael;0.0821;2;5;168;125;affenpinscher, monkey pinscher, monkey dog;0.0454;11;40;65;106
50;0.6000;jellyfish;0.9303;21;7;201;191;electric ray, crampfish, numbfish, torpedo;0.0222;27;31;105;69;nematode, nematode worm, roundworm;0.0150;34;40;84;46;volcano;0.0048;30;44;71;50;lampshade, lamp shade;0.0048;0;0;227;227
50;0.6000;green lizard, Lacerta viridis;0.2034;5;0;216;220;American chameleon, anole, Anolis carolinensis;0.1687;47;35;89;58;axolotl, mud puppy, Ambystoma mexicanum;0.1338;3;5;110;76;common newt, Triturus vulgaris;0.1316;5;3;110;121;banded gecko;0.0754;70;15;55;41
50;0.6000;redbone;0.1029;62;61;130;133;lakeside, lakeshore;0.0556;0;27;227;199;sea lion;0.0520;56;70;78;37;container ship, containership, container vessel;0.0373;75;70;43;60;Chesapeake Bay retriever;0.0281;26;2;201;160
50;0.6000;rock beauty, Holocanthus tricolor;0.9818;45;31;112;122;eel;0.0099;25;31;77;89;puffer, pufferfish, blowfish, globefish;0.0080;15;6;68;102;green mamba;0.0001;12;2;212;223;coral reef;0.0000;31;32;73;107
50;0.6000;tusker;0.7812;11;29;179;181;Indian elephant, Elephas maximus;0.1321;5;11;122;96;African elephant, Loxodonta africana;0.0747;7;5;97;164;dugong, Dugong dugon;0.0056;0;0;227;227;Weimaraner;0.0021;4;31;121;96
50;0.6000;spatula;0.0900;0;0;227;227;dough;0.0608;92;30;41;72;French loaf;0.0356;8;16;108;92;honeycomb;0.0327;4;3;223;111;Petri dish;0.0308;37;37;76;64
50;0.6000;pill bottle;0.6607;6;1;221;224;nipple;0.1055;27;9;75;131;safety pin;0.0475;0;3;227;224;maraca;0.0342;20;8;110;217;whistle;0.0252;30;41;77;184
50;0.6000;ice lolly, lolly, lollipop, popsicle;0.5885;49;32;168;187;whistle;0.1530;24;2;140;114;sunscreen, sunblock, sun blocker;0.0537;33;44;88;62;spatula;0.0230;23;8;197;136;nipple;0.0208;7;0;220;227
50;0.6000;school bus;0.1133;16;0;211;223;rock beauty, Holocanthus tricolor;0.0642;0;0;163;163;cab, hack, taxi, taxicab;0.0598;8;15;80;108;pick, plectrum, plectron;0.0527;18;15;98;90;sweatshirt;0.0486;0;3;185;182
50;0.6000;dugong, Dugong dugon;0.5302;30;74;141;45;tiger shark, Galeocerdo cuvieri;0.1758;29;25;92;64;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1263;5;3;205;200;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0555;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0183;66;29;68;69
50;0.6000;space shuttle;0.2981;0;31;226;196;screw;0.2346;18;78;75;59;warplane, military plane;0.1535;0;0;227;227;airliner;0.1094;64;123;12;5;kite;0.0880;21;79;28;35
50;0.6000;toyshop;0.1013;31;39;183;169;comic book;0.0925;19;7;104;142;chain saw, chainsaw;0.0846;0;0;227;227;carousel, carrousel, merry-go-round, roundabout, whirligig;0.0784;64;12;40;112;power drill;0.0778;5;2;219;224
50;0.6000;black grouse;0.9975;13;13;152;174;prairie chicken, prairie grouse, prairie fowl;0.0009;3;7;97;134;partridge;0.0005;0;0;226;227;ruffed grouse, partridge, Bonasa umbellus;0.0004;12;19;106;147;ptarmigan;0.0002;1;0;219;224
50;0.6000;bannister, banister, balustrade, balusters, handrail;0.1041;4;2;205;186;chainlink fence;0.0386;3;7;224;220;parking meter;0.0378;0;20;227;207;car mirror;0.0288;5;52;183;172;mailbox, letter box;0.0273;7;3;128;129
50;0.6000;dhole, Cuon alpinus;0.4478;82;65;73;92;redbone;0.2449;68;60;47;46;Brabancon griffon;0.1043;11;18;185;207;patas, hussar monkey, Erythrocebus patas;0.0499;0;3;156;142;dingo, warrigal, warragal, Canis dingo;0.0269;1;4;219;223
50;0.6000;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.4161;65;4;113;184;titi, titi monkey;0.0624;93;56;12;45;sloth bear, Melursus ursinus, Ursus ursinus;0.0484;0;0;227;227;marmoset;0.0461;72;44;36;72;barn spider, Araneus cavaticus;0.0402;4;0;97;98
50;0.6000;Norfolk terrier;0.2705;0;0;227;227;otterhound, otter hound;0.2122;103;33;106;152;Norwich terrier;0.1265;97;33;112;152;Irish terrier;0.1081;105;43;97;91;briard;0.0498;12;19;210;176
50;0.6000;caldron, cauldron;0.3886;0;17;227;184;mortar;0.2250;7;23;161;129;wok;0.1320;28;15;176;83;frying pan, frypan, skillet;0.1093;6;15;181;139;soup bowl;0.0230;5;11;152;87
50;0.6000;valley, vale;0.2914;13;67;208;146;alp;0.1820;26;47;106;113;lakeside, lakeshore;0.1057;8;48;160;112;stone wall;0.0594;1;18;226;208;volcano;0.0536;6;31;121;95
50;0.6000;Afghan hound, Afghan;0.6567;29;15;192;194;briard;0.2335;11;20;124;101;Irish water spaniel;0.0246;16;12;164;157;Sussex spaniel;0.0142;43;25;87;76;Newfoundland, Newfoundland dog;0.0117;10;3;217;167
50;0.6000;chain saw, chainsaw;0.0398;106;67;58;148;toyshop;0.0397;22;46;102;120;dogsled, dog sled, dog sleigh;0.0248;3;3;103;123;drilling platform, offshore rig;0.0228;0;0;227;227;chain;0.0222;3;0;106;155
50;0.6000;ant, emmet, pismire;0.1127;73;29;108;145;common newt, Triturus vulgaris;0.1008;2;1;116;156;wolf spider, hunting spider;0.0801;39;0;54;87;spider web, spider's web;0.0663;40;8;46;84;barn spider, Araneus cavaticus;0.0544;8;3;86;118
50;0.6000;can opener, tin opener;0.2873;0;106;201;86;hair slide;0.1351;0;100;201;84;whistle;0.0782;0;2;227;222;cleaver, meat cleaver, chopper;0.0770;0;106;188;76;loupe, jeweler's loupe;0.0667;0;100;193;89
50;0.6000;cinema, movie theater, movie theatre, movie house, picture palace;0.1868;0;0;227;227;whistle;0.0698;14;13;117;102;restaurant, eating house, eating place, eatery;0.0500;15;21;77;75;slot, one-armed bandit;0.0480;7;10;213;214;pool table, billiard table, snooker table;0.0379;23;20;94;90
50;0.6000;spotlight, spot;0.2180;5;1;213;219;velvet;0.1336;10;3;200;223;nematode, nematode worm, roundworm;0.0855;15;9;205;211;digital clock;0.0380;26;19;156;196;Granny Smith;0.0369;10;21;173;198
50;0.6000;barn spider, Araneus cavaticus;0.2082;39;86;151;134;grey fox, gray fox, Urocyon cinereoargenteus;0.1187;0;0;227;227;isopod;0.1123;14;28;84;90;fox squirrel, eastern fox squirrel, Sciurus niger;0.0630;4;2;118;103;chiton, coat-of-mail shell, sea cradle, polyplacophore;0.0256;75;27;2;3
50;0.6000;knee pad;0.3538;23;14;198;199;mouse, computer mouse;0.0691;15;12;63;118;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0677;16;7;209;92;hand-held computer, hand-held microcomputer;0.0457;12;3;215;180;digital watch;0.0390;12;3;215;131
50;0.6000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1240;44;62;128;145;spider monkey, Ateles geoffroyi;0.0610;8;39;120;107;titi, titi monkey;0.0582;20;57;74;39;barn spider, Araneus cavaticus;0.0493;3;32;98;82;vine snake;0.0384;6;47;75;48
50;0.6000;black-footed ferret, ferret, Mustela nigripes;0.4246;36;24;139;160;weasel;0.1913;4;24;173;129;meerkat, mierkat;0.0727;12;33;159;120;polecat, fitch, foulmart, foumart, Mustela putorius;0.0453;16;85;74;57;squirrel monkey, Saimiri sciureus;0.0371;0;0;227;227
50;0.6000;indri, indris, Indri indri, Indri brevicaudatus;0.1852;51;30;118;193;Madagascar cat, ring-tailed lemur, Lemur catta;0.1463;17;9;77;104;spider monkey, Ateles geoffroyi;0.1153;4;0;80;173;guenon, guenon monkey;0.1071;15;6;51;80;titi, titi monkey;0.1001;12;2;49;84
50;0.6000;colobus, colobus monkey;0.1916;27;0;200;211;patas, hussar monkey, Erythrocebus patas;0.1046;18;25;180;127;spider monkey, Ateles geoffroyi;0.1026;12;12;169;130;guenon, guenon monkey;0.0822;5;3;187;131;orangutan, orang, orangutang, Pongo pygmaeus;0.0758;22;9;156;123
50;0.6000;yawl;0.9374;35;14;165;189;schooner;0.0409;42;78;37;71;trimaran;0.0150;58;84;4;22;catamaran;0.0040;52;89;10;12;pirate, pirate ship;0.0006;0;0;227;227
50;0.6000;patas, hussar monkey, Erythrocebus patas;0.2238;7;23;208;191;macaque;0.1615;35;35;171;106;Chihuahua;0.0902;6;34;199;108;langur;0.0709;47;49;128;84;proboscis monkey, Nasalis larvatus;0.0702;46;62;89;54
50;0.6000;passenger car, coach, carriage;0.1450;13;15;184;191;moving van;0.1365;3;1;222;184;digital clock;0.1174;5;19;93;91;minibus;0.1012;2;17;87;138;limousine, limo;0.0602;0;0;226;194
50;0.6000;wood rabbit, cottontail, cottontail rabbit;0.2502;57;79;112;68;dhole, Cuon alpinus;0.1621;0;0;225;224;orangutan, orang, orangutang, Pongo pygmaeus;0.1014;20;61;97;105;Sussex spaniel;0.0954;46;88;41;53;fox squirrel, eastern fox squirrel, Sciurus niger;0.0552;46;23;56;107
50;0.6000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.9192;33;35;187;177;isopod;0.0238;42;43;152;79;bittern;0.0101;31;51;97;59;limpkin, Aramus pictus;0.0053;0;0;227;227;dugong, Dugong dugon;0.0037;45;71;77;34
50;0.6000;strawberry;0.6574;0;0;227;227;bell pepper;0.1210;0;6;135;139;hip, rose hip, rosehip;0.0565;36;20;15;28;Granny Smith;0.0326;68;107;31;24;fig;0.0271;0;0;227;227
50;0.6000;wood rabbit, cottontail, cottontail rabbit;0.2028;32;11;187;210;fox squirrel, eastern fox squirrel, Sciurus niger;0.0360;2;7;177;151;cheetah, chetah, Acinonyx jubatus;0.0347;30;55;62;77;hare;0.0336;11;24;167;200;coyote, prairie wolf, brush wolf, Canis latrans;0.0327;30;43;89;91
50;0.7000;nematode, nematode worm, roundworm;0.2328;100;67;58;31;sidewinder, horned rattlesnake, Crotalus cerastes;0.1117;31;80;55;48;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1037;16;19;60;74;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0536;25;35;21;45;sea snake;0.0403;3;10;53;70
50;0.7000;assault rifle, assault gun;0.0960;56;49;162;115;alp;0.0883;9;28;108;133;tripod;0.0665;2;24;187;133;nail;0.0399;4;23;178;96;coyote, prairie wolf, brush wolf, Canis latrans;0.0339;17;32;79;92
50;0.7000;Shetland sheepdog, Shetland sheep dog, Shetland;0.8197;13;24;148;140;collie;0.1473;88;56;1;1;papillon;0.0101;6;4;212;218;Pembroke, Pembroke Welsh corgi;0.0036;2;2;105;123;Cardigan, Cardigan Welsh corgi;0.0033;39;87;7;7
50;0.7000;consomme;0.6035;48;19;149;146;eggnog;0.1453;46;11;66;102;cup;0.0908;49;71;35;18;soup bowl;0.0849;49;17;37;72;espresso;0.0212;4;7;89;78
50;0.7000;hourglass;0.2147;39;9;153;172;pick, plectrum, plectron;0.0429;34;72;70;86;cockroach, roach;0.0257;50;63;48;42;drumstick;0.0208;40;64;38;72;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0199;39;3;65;162
50;0.7000;sidewinder, horned rattlesnake, Crotalus cerastes;0.3761;51;126;107;66;water snake;0.1590;84;133;13;12;ringneck snake, ring-necked snake, ring snake;0.1340;32;1;72;124;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0991;5;4;220;222;thunder snake, worm snake, Carphophis amoenus;0.0605;31;8;67;141
50;0.7000;screw;0.1052;48;79;122;98;radiator;0.0460;52;68;74;57;milk can;0.0411;73;91;18;14;binoculars, field glasses, opera glasses;0.0347;24;86;79;30;assault rifle, assault gun;0.0268;25;81;75;35
50;0.7000;tennis ball;0.1926;3;3;149;215;pick, plectrum, plectron;0.1065;55;16;42;54;rubber eraser, rubber, pencil eraser;0.1028;15;60;50;53;lipstick, lip rouge;0.0589;4;0;190;101;face powder;0.0583;8;2;55;125
50;0.7000;birdhouse;0.3519;36;19;126;145;table lamp;0.1281;8;11;188;213;ocarina, sweet potato;0.1106;61;37;99;59;dining table, board;0.0192;41;47;67;50;worm fence, snake fence, snake-rail fence, Virginia fence;0.0184;47;43;63;43
50;0.7000;hamster;0.2269;83;62;105;49;Pomeranian;0.1759;10;34;79;100;Maltese dog, Maltese terrier, Maltese;0.1258;30;16;33;33;toy poodle;0.0987;28;10;78;94;weasel;0.0510;4;7;214;97
50;0.7000;rock beauty, Holocanthus tricolor;0.2849;73;95;121;109;lemon;0.1953;35;19;87;113;axolotl, mud puppy, Ambystoma mexicanum;0.1029;12;15;76;103;spaghetti squash;0.0860;11;8;216;219;fig;0.0619;3;10;104;117
50;0.7000;dingo, warrigal, warragal, Canis dingo;0.6677;48;11;106;153;red wolf, maned wolf, Canis rufus, Canis niger;0.0675;29;3;23;85;kit fox, Vulpes macrotis;0.0321;20;4;58;97;timber wolf, grey wolf, gray wolf, Canis lupus;0.0225;13;1;72;105;Eskimo dog, husky;0.0178;10;4;76;98
50;0.7000;patas, hussar monkey, Erythrocebus patas;0.8170;75;30;107;182;guenon, guenon monkey;0.1211;73;60;29;50;macaque;0.0181;24;42;60;62;colobus, colobus monkey;0.0153;7;12;83;91;proboscis monkey, Nasalis larvatus;0.0134;7;12;73;76
50;0.7000;recreational vehicle, RV, R.V.;0.5565;16;33;185;151;moving van;0.2750;16;14;100;131;mobile home, manufactured home;0.1106;4;14;97;105;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0223;4;13;98;103;ambulance;0.0063;16;12;83;102
50;0.7000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.3510;147;39;12;22;tractor;0.1461;1;48;224;178;harvester, reaper;0.1409;21;61;119;164;thresher, thrasher, threshing machine;0.1295;34;65;63;21;web site, website, internet site, site;0.0515;3;18;224;209
50;0.7000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.5754;0;3;218;183;sea lion;0.0536;11;12;92;138;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0447;53;70;33;24;nematode, nematode worm, roundworm;0.0277;40;71;48;38;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0237;33;64;65;51
50;0.7000;fire screen, fireguard;0.1145;7;15;194;202;digital clock;0.0652;19;32;85;119;guillotine;0.0411;16;52;59;74;prison, prison house;0.0247;20;13;60;72;lighter, light, igniter, ignitor;0.0242;11;56;48;38
50;0.7000;flatworm, platyhelminth;0.2495;68;77;82;46;nematode, nematode worm, roundworm;0.1541;66;53;105;60;hook, claw;0.1196;65;93;51;21;nail;0.0828;81;87;55;21;slug;0.0567;60;52;105;60
50;0.7000;pencil sharpener;0.5328;23;52;166;165;switch, electric switch, electrical switch;0.2482;19;62;99;48;cassette player;0.0255;39;73;10;4;digital clock;0.0171;4;69;124;61;remote control, remote;0.0134;19;73;48;9
50;0.7000;nematode, nematode worm, roundworm;0.2199;0;5;214;209;tick;0.2166;13;69;96;73;ant, emmet, pismire;0.0999;7;68;96;55;barn spider, Araneus cavaticus;0.0500;37;67;56;31;knot;0.0458;14;66;80;54
50;0.7000;fox squirrel, eastern fox squirrel, Sciurus niger;0.2026;39;60;142;116;three-toed sloth, ai, Bradypus tridactylus;0.1820;20;12;129;95;marmoset;0.1360;83;52;25;16;junco, snowbird;0.0948;91;53;18;20;wood rabbit, cottontail, cottontail rabbit;0.0610;30;20;86;83
50;0.7000;assault rifle, assault gun;0.2051;45;63;140;86;chain saw, chainsaw;0.0733;16;45;101;64;bulletproof vest;0.0503;27;59;34;27;ballplayer, baseball player;0.0229;35;47;20;19;chain;0.0149;52;63;23;4
50;0.7000;Granny Smith;0.6003;52;76;131;81;bell pepper;0.3955;25;71;32;30;cucumber, cuke;0.0012;13;50;187;118;fig;0.0009;26;65;34;33;acorn;0.0003;13;43;194;157
50;0.7000;planetarium;0.9783;15;28;205;170;dome;0.0075;88;33;21;57;crash helmet;0.0061;17;35;88;81;mosque;0.0031;30;32;65;50;football helmet;0.0007;19;38;69;68
50;0.7000;black grouse;0.3678;56;41;91;72;prairie chicken, prairie grouse, prairie fowl;0.2205;33;3;57;97;cheetah, chetah, Acinonyx jubatus;0.0776;0;2;227;224;ruffed grouse, partridge, Bonasa umbellus;0.0591;48;24;61;74;hyena, hyaena;0.0382;18;12;69;82
50;0.7000;table lamp;0.8582;23;3;201;179;birdhouse;0.0195;21;26;21;60;lampshade, lamp shade;0.0179;25;6;96;42;stove;0.0178;49;21;49;20;joystick;0.0146;26;12;74;44
50;0.7000;Arctic fox, white fox, Alopex lagopus;0.2893;10;61;168;126;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.2661;32;78;74;71;white wolf, Arctic wolf, Canis lupus tundrarum;0.1948;62;79;43;23;timber wolf, grey wolf, gray wolf, Canis lupus;0.1056;5;87;88;63;Great Pyrenees;0.0106;24;51;77;62
50;0.7000;English foxhound;0.4740;79;49;84;104;Walker hound, Walker foxhound;0.4452;66;53;22;50;beagle;0.0694;29;40;47;62;EntleBucher;0.0025;16;11;91;210;Cardigan, Cardigan Welsh corgi;0.0022;37;18;86;203
50;0.7000;pick, plectrum, plectron;0.2783;54;15;165;202;vine snake;0.1751;30;43;93;125;green mamba;0.1384;56;45;51;49;zucchini, courgette;0.0899;67;45;18;37;cucumber, cuke;0.0669;21;24;67;77
50;0.7000;pill bottle;0.2707;37;23;168;173;mailbox, letter box;0.0675;4;0;118;159;space heater;0.0380;7;8;95;88;birdhouse;0.0265;7;4;119;112;pedestal, plinth, footstall;0.0263;41;52;40;59
50;0.7000;cabbage butterfly;0.9287;43;64;111;96;daisy;0.0234;32;3;112;148;ant, emmet, pismire;0.0195;34;15;57;59;sulphur butterfly, sulfur butterfly;0.0059;9;11;134;160;bee;0.0045;45;50;3;3
50;0.7000;go-kart;0.3198;17;56;155;113;motor scooter, scooter;0.2025;12;30;71;104;snowmobile;0.1619;69;64;9;19;amphibian, amphibious vehicle;0.0641;40;62;35;46;speedboat;0.0512;41;64;38;44
50;0.7000;weasel;0.1939;83;81;75;57;otter;0.1895;8;4;203;211;mink;0.1625;5;4;103;111;polecat, fitch, foulmart, foumart, Mustela putorius;0.1052;25;24;47;65;black-footed ferret, ferret, Mustela nigripes;0.0665;64;48;6;6
50;0.7000;screen, CRT screen;0.1597;4;4;218;219;loupe, jeweler's loupe;0.0999;8;9;120;153;fire screen, fireguard;0.0764;80;43;18;35;cleaver, meat cleaver, chopper;0.0566;29;7;109;159;chain saw, chainsaw;0.0430;20;20;80;105
50;0.7000;half track;0.9912;77;58;116;156;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0059;27;18;88;74;amphibian, amphibious vehicle;0.0022;3;18;111;36;thresher, thrasher, threshing machine;0.0001;3;11;174;180;steam locomotive;0.0001;43;18;72;45
50;0.7000;nipple;0.1506;113;65;20;44;patas, hussar monkey, Erythrocebus patas;0.0700;4;34;128;84;hair spray;0.0533;7;7;119;84;pickelhaube;0.0458;14;28;89;61;proboscis monkey, Nasalis larvatus;0.0402;23;46;91;36
50;0.7000;ant, emmet, pismire;0.2699;40;22;146;181;barn spider, Araneus cavaticus;0.1119;16;51;94;83;ground beetle, carabid beetle;0.0807;15;73;71;63;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0766;31;66;48;43;damselfly;0.0547;31;72;27;36
50;0.7000;abacus;0.9158;88;8;108;201;accordion, piano accordion, squeeze box;0.0209;65;74;39;69;panpipe, pandean pipe, syrinx;0.0057;53;72;42;34;plate rack;0.0052;5;4;203;204;ear, spike, capitulum;0.0042;15;10;87;138
50;0.7000;velvet;0.3288;12;16;202;173;mailbag, postbag;0.0614;53;91;2;1;studio couch, day bed;0.0279;38;47;42;78;wallet, billfold, notecase, pocketbook;0.0275;37;15;33;83;breastplate, aegis, egis;0.0191;3;18;61;158
50;0.7000;tick;0.6759;139;55;51;36;ant, emmet, pismire;0.1232;28;23;68;85;barn spider, Araneus cavaticus;0.0546;40;17;34;72;snail;0.0355;28;31;39;49;electric ray, crampfish, numbfish, torpedo;0.0169;37;37;33;37
50;0.7000;neck brace;0.2545;70;87;4;2;toilet tissue, toilet paper, bathroom tissue;0.1269;57;32;70;58;nipple;0.1262;22;44;104;60;paper towel;0.0887;50;31;72;53;diaper, nappy, napkin;0.0273;0;12;138;215
