sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
50;0.5000;Granny Smith;0.7854;candle, taper, wax light;0.0799;piggy bank, penny bank;0.0257;teapot;0.0233;saltshaker, salt shaker;0.0147;Granny Smith;0.7854;candle, taper, wax light;0.0799;piggy bank, penny bank;0.0257;teapot;0.0233;saltshaker, salt shaker;0.0147;Granny Smith;0.7854;candle, taper, wax light;0.0799;piggy bank, penny bank;0.0257;teapot;0.0233;saltshaker, salt shaker;0.0147;Granny Smith;0.7854;candle, taper, wax light;0.0799;piggy bank, penny bank;0.0257;teapot;0.0233;saltshaker, salt shaker;0.0147;Granny Smith;0.7854;candle, taper, wax light;0.0799;piggy bank, penny bank;0.0257;teapot;0.0233;saltshaker, salt shaker;0.0147;0;0;227;227;10;12;204;197;3;22;216;199;0;0;227;227;0;0;227;227
50;0.5000;planetarium;0.9982;dome;0.0011;mosque;0.0005;greenhouse, nursery, glasshouse;0.0001;water tower;0.0000;planetarium;0.9982;dome;0.0011;mosque;0.0005;greenhouse, nursery, glasshouse;0.0001;water tower;0.0000;planetarium;0.9982;dome;0.0011;mosque;0.0005;greenhouse, nursery, glasshouse;0.0001;water tower;0.0000;planetarium;0.9982;dome;0.0011;mosque;0.0005;greenhouse, nursery, glasshouse;0.0001;water tower;0.0000;planetarium;0.9982;dome;0.0011;mosque;0.0005;greenhouse, nursery, glasshouse;0.0001;water tower;0.0000;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;vulture;0.8183;house finch, linnet, Carpodacus mexicanus;0.0239;terrapin;0.0178;ruffed grouse, partridge, Bonasa umbellus;0.0125;quail;0.0118;vulture;0.7442;terrapin;0.0396;house finch, linnet, Carpodacus mexicanus;0.0195;quail;0.0156;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0139;vulture;0.7085;terrapin;0.0445;house finch, linnet, Carpodacus mexicanus;0.0203;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0172;quail;0.0169;vulture;0.7085;terrapin;0.0445;house finch, linnet, Carpodacus mexicanus;0.0203;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0172;quail;0.0169;vulture;0.6471;terrapin;0.0625;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0257;quail;0.0195;house finch, linnet, Carpodacus mexicanus;0.0184;5;4;219;208;5;2;219;217;11;5;209;200;46;39;111;126;43;19;122;124
50;0.5000;medicine chest, medicine cabinet;0.2815;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.1937;table lamp;0.0783;altar;0.0258;stove;0.0256;medicine chest, medicine cabinet;0.2815;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.1937;table lamp;0.0783;altar;0.0258;stove;0.0256;medicine chest, medicine cabinet;0.2815;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.1937;table lamp;0.0783;altar;0.0258;stove;0.0256;medicine chest, medicine cabinet;0.2815;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.1937;table lamp;0.0783;altar;0.0258;stove;0.0256;medicine chest, medicine cabinet;0.2815;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.1937;table lamp;0.0783;altar;0.0258;stove;0.0256;0;0;227;227;0;1;224;226;16;6;200;213;2;2;221;223;0;0;227;227
50;0.5000;white wolf, Arctic wolf, Canis lupus tundrarum;0.5473;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1555;Arctic fox, white fox, Alopex lagopus;0.0943;kuvasz;0.0897;Great Pyrenees;0.0494;white wolf, Arctic wolf, Canis lupus tundrarum;0.5473;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1555;Arctic fox, white fox, Alopex lagopus;0.0943;kuvasz;0.0897;Great Pyrenees;0.0494;white wolf, Arctic wolf, Canis lupus tundrarum;0.5473;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1555;Arctic fox, white fox, Alopex lagopus;0.0943;kuvasz;0.0897;Great Pyrenees;0.0494;white wolf, Arctic wolf, Canis lupus tundrarum;0.5473;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1555;Arctic fox, white fox, Alopex lagopus;0.0943;kuvasz;0.0897;Great Pyrenees;0.0494;white wolf, Arctic wolf, Canis lupus tundrarum;0.5473;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1555;Arctic fox, white fox, Alopex lagopus;0.0943;kuvasz;0.0897;Great Pyrenees;0.0494;4;12;220;210;4;6;220;216;4;12;220;210;2;6;223;217;2;4;222;220
50;0.5000;Walker hound, Walker foxhound;0.3922;English foxhound;0.2634;beagle;0.0787;Labrador retriever;0.0602;Greater Swiss Mountain dog;0.0235;Walker hound, Walker foxhound;0.3728;English foxhound;0.2434;beagle;0.0775;Labrador retriever;0.0747;Greater Swiss Mountain dog;0.0261;Walker hound, Walker foxhound;0.3833;English foxhound;0.2656;beagle;0.0818;Labrador retriever;0.0627;Greater Swiss Mountain dog;0.0245;Walker hound, Walker foxhound;0.3864;English foxhound;0.2555;beagle;0.0780;Labrador retriever;0.0623;Greater Swiss Mountain dog;0.0245;Walker hound, Walker foxhound;0.3922;English foxhound;0.2634;beagle;0.0787;Labrador retriever;0.0602;Greater Swiss Mountain dog;0.0235;5;8;219;218;0;0;227;227;2;2;223;225;0;0;227;227;0;0;226;227
50;0.5000;green snake, grass snake;0.5508;green mamba;0.1018;leafhopper;0.0862;lacewing, lacewing fly;0.0426;snail;0.0421;green snake, grass snake;0.5508;green mamba;0.1018;leafhopper;0.0862;lacewing, lacewing fly;0.0426;snail;0.0421;green snake, grass snake;0.5508;green mamba;0.1018;leafhopper;0.0862;lacewing, lacewing fly;0.0426;snail;0.0421;green snake, grass snake;0.3670;green mamba;0.3532;lacewing, lacewing fly;0.1021;leafhopper;0.0416;vine snake;0.0315;green snake, grass snake;0.5326;leafhopper;0.1177;green mamba;0.0723;snail;0.0437;vine snake;0.0385;0;0;227;227;1;0;226;227;8;3;216;220;8;3;216;219;7;2;217;221
50;0.5000;cradle;0.3268;bassinet;0.0521;mosquito net;0.0470;birdhouse;0.0280;paper towel;0.0260;cradle;0.3423;bassinet;0.0539;mosquito net;0.0460;birdhouse;0.0271;tub, vat;0.0251;cradle;0.3268;bassinet;0.0521;mosquito net;0.0470;birdhouse;0.0280;paper towel;0.0260;cradle;0.3188;bassinet;0.0522;mosquito net;0.0494;tub, vat;0.0269;paper towel;0.0268;cradle;0.3268;bassinet;0.0521;mosquito net;0.0470;birdhouse;0.0280;paper towel;0.0260;2;1;223;226;12;8;196;207;0;0;227;227;9;8;205;213;11;6;203;209
50;0.5000;cabbage butterfly;0.9531;sulphur butterfly, sulfur butterfly;0.0398;lacewing, lacewing fly;0.0019;lycaenid, lycaenid butterfly;0.0011;fly;0.0008;cabbage butterfly;0.9531;sulphur butterfly, sulfur butterfly;0.0398;lacewing, lacewing fly;0.0019;lycaenid, lycaenid butterfly;0.0011;fly;0.0008;cabbage butterfly;0.9531;sulphur butterfly, sulfur butterfly;0.0398;lacewing, lacewing fly;0.0019;lycaenid, lycaenid butterfly;0.0011;fly;0.0008;cabbage butterfly;0.9530;sulphur butterfly, sulfur butterfly;0.0389;lacewing, lacewing fly;0.0023;lycaenid, lycaenid butterfly;0.0011;fly;0.0009;cabbage butterfly;0.9531;sulphur butterfly, sulfur butterfly;0.0398;lacewing, lacewing fly;0.0019;lycaenid, lycaenid butterfly;0.0011;fly;0.0008;0;0;227;227;0;0;227;227;0;0;227;227;4;1;219;226;4;1;219;226
50;0.5000;racer, race car, racing car;0.1491;go-kart;0.1048;lawn mower, mower;0.0902;bobsled, bobsleigh, bob;0.0559;tow truck, tow car, wrecker;0.0493;racer, race car, racing car;0.1491;go-kart;0.1048;lawn mower, mower;0.0902;bobsled, bobsleigh, bob;0.0559;tow truck, tow car, wrecker;0.0493;racer, race car, racing car;0.1491;go-kart;0.1048;lawn mower, mower;0.0902;bobsled, bobsleigh, bob;0.0559;tow truck, tow car, wrecker;0.0493;racer, race car, racing car;0.1468;go-kart;0.1010;lawn mower, mower;0.0891;bobsled, bobsleigh, bob;0.0588;tow truck, tow car, wrecker;0.0492;racer, race car, racing car;0.1491;go-kart;0.1048;lawn mower, mower;0.0902;bobsled, bobsleigh, bob;0.0559;tow truck, tow car, wrecker;0.0493;0;0;227;226;0;0;227;227;0;0;227;227;1;2;220;221;6;21;211;195
50;0.5000;sea lion;0.2001;otter;0.1785;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;0.1020;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0712;African grey, African gray, Psittacus erithacus;0.0543;sea lion;0.2001;otter;0.1785;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;0.1020;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0712;African grey, African gray, Psittacus erithacus;0.0543;sea lion;0.2001;otter;0.1785;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;0.1020;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0712;African grey, African gray, Psittacus erithacus;0.0543;sea lion;0.2001;otter;0.1785;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;0.1020;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0712;African grey, African gray, Psittacus erithacus;0.0543;sea lion;0.2001;otter;0.1785;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;0.1020;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0712;African grey, African gray, Psittacus erithacus;0.0543;7;0;216;226;0;0;227;227;12;1;213;223;4;2;219;223;12;1;212;222
50;0.5000;chain;0.0968;tricycle, trike, velocipede;0.0736;ballplayer, baseball player;0.0678;sax, saxophone;0.0411;military uniform;0.0336;chain;0.0968;tricycle, trike, velocipede;0.0736;ballplayer, baseball player;0.0678;sax, saxophone;0.0411;military uniform;0.0336;chain;0.0968;tricycle, trike, velocipede;0.0736;ballplayer, baseball player;0.0678;sax, saxophone;0.0411;military uniform;0.0336;chain;0.0968;tricycle, trike, velocipede;0.0736;ballplayer, baseball player;0.0678;sax, saxophone;0.0411;military uniform;0.0336;chain;0.0930;tricycle, trike, velocipede;0.0757;ballplayer, baseball player;0.0727;sax, saxophone;0.0401;military uniform;0.0330;3;6;221;216;0;0;227;227;13;15;206;187;8;6;215;215;0;0;227;227
50;0.5000;half track;0.8077;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0527;jeep, landrover;0.0305;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0200;snowplow, snowplough;0.0185;half track;0.7356;jeep, landrover;0.0640;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0631;snowplow, snowplough;0.0232;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0211;half track;0.7537;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0602;jeep, landrover;0.0582;snowplow, snowplough;0.0217;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0200;half track;0.7365;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0630;jeep, landrover;0.0627;snowplow, snowplough;0.0228;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0211;half track;0.7259;jeep, landrover;0.0690;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0644;snowplow, snowplough;0.0234;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0209;0;0;227;227;1;8;226;219;7;34;215;188;0;0;227;227;1;2;226;225
50;0.5000;vestment;0.8451;throne;0.0413;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0184;perfume, essence;0.0161;lampshade, lamp shade;0.0096;vestment;0.8485;throne;0.0407;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0188;perfume, essence;0.0149;lampshade, lamp shade;0.0093;vestment;0.8485;throne;0.0407;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0188;perfume, essence;0.0149;lampshade, lamp shade;0.0093;vestment;0.8485;throne;0.0407;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0188;perfume, essence;0.0149;lampshade, lamp shade;0.0093;vestment;0.8485;throne;0.0407;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0188;perfume, essence;0.0149;lampshade, lamp shade;0.0093;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;slug;0.3067;common newt, Triturus vulgaris;0.1031;snail;0.0893;tick;0.0636;ground beetle, carabid beetle;0.0602;slug;0.2944;common newt, Triturus vulgaris;0.0953;snail;0.0886;tick;0.0711;ground beetle, carabid beetle;0.0655;slug;0.3389;common newt, Triturus vulgaris;0.2201;snail;0.0591;eft;0.0559;axolotl, mud puppy, Ambystoma mexicanum;0.0512;slug;0.3026;common newt, Triturus vulgaris;0.1220;snail;0.0855;cockroach, roach;0.0594;tick;0.0561;slug;0.2944;common newt, Triturus vulgaris;0.0953;snail;0.0886;tick;0.0711;ground beetle, carabid beetle;0.0655;0;0;227;227;2;6;213;211;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;rule, ruler;0.0868;book jacket, dust cover, dust jacket, dust wrapper;0.0659;binder, ring-binder;0.0489;shower curtain;0.0461;envelope;0.0322;rule, ruler;0.0851;book jacket, dust cover, dust jacket, dust wrapper;0.0711;binder, ring-binder;0.0523;shower curtain;0.0419;envelope;0.0318;rule, ruler;0.0868;book jacket, dust cover, dust jacket, dust wrapper;0.0659;binder, ring-binder;0.0489;shower curtain;0.0461;envelope;0.0322;rule, ruler;0.0868;book jacket, dust cover, dust jacket, dust wrapper;0.0659;binder, ring-binder;0.0489;shower curtain;0.0461;envelope;0.0322;rule, ruler;0.0868;book jacket, dust cover, dust jacket, dust wrapper;0.0659;binder, ring-binder;0.0489;shower curtain;0.0461;envelope;0.0322;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;1;227;226
50;0.5000;mosquito net;0.4004;cradle;0.0461;perfume, essence;0.0412;envelope;0.0333;pencil box, pencil case;0.0299;mosquito net;0.3797;cradle;0.0482;perfume, essence;0.0404;envelope;0.0356;lampshade, lamp shade;0.0288;mosquito net;0.4004;cradle;0.0461;perfume, essence;0.0412;envelope;0.0333;pencil box, pencil case;0.0299;mosquito net;0.4004;cradle;0.0461;perfume, essence;0.0412;envelope;0.0333;pencil box, pencil case;0.0299;mosquito net;0.4004;cradle;0.0461;perfume, essence;0.0412;envelope;0.0333;pencil box, pencil case;0.0299;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;225
50;0.5000;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0473;weevil;0.0404;lacewing, lacewing fly;0.0333;barn spider, Araneus cavaticus;0.0324;beaver;0.0285;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0417;weevil;0.0387;lacewing, lacewing fly;0.0315;beaver;0.0299;barn spider, Araneus cavaticus;0.0299;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0417;weevil;0.0387;lacewing, lacewing fly;0.0315;beaver;0.0299;barn spider, Araneus cavaticus;0.0299;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0417;weevil;0.0387;lacewing, lacewing fly;0.0315;beaver;0.0299;barn spider, Araneus cavaticus;0.0299;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0417;weevil;0.0387;lacewing, lacewing fly;0.0315;beaver;0.0299;barn spider, Araneus cavaticus;0.0299;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;cradle;0.2497;bathtub, bathing tub, bath, tub;0.1420;tub, vat;0.1069;bassinet;0.1040;paper towel;0.0530;cradle;0.2373;bathtub, bathing tub, bath, tub;0.1533;tub, vat;0.1149;bassinet;0.1029;paper towel;0.0524;cradle;0.2319;bathtub, bathing tub, bath, tub;0.1529;tub, vat;0.1153;bassinet;0.1012;paper towel;0.0510;cradle;0.2437;bathtub, bathing tub, bath, tub;0.1450;tub, vat;0.1093;bassinet;0.1026;paper towel;0.0526;cradle;0.2497;bathtub, bathing tub, bath, tub;0.1420;tub, vat;0.1069;bassinet;0.1040;paper towel;0.0530;0;0;227;227;0;0;227;227;4;4;219;221;1;0;226;225;0;0;227;227
50;0.5000;window shade;0.3195;toilet seat;0.1377;refrigerator, icebox;0.0781;toilet tissue, toilet paper, bathroom tissue;0.0728;radiator;0.0619;window shade;0.3195;toilet seat;0.1377;refrigerator, icebox;0.0781;toilet tissue, toilet paper, bathroom tissue;0.0728;radiator;0.0619;window shade;0.3080;toilet seat;0.1422;refrigerator, icebox;0.0786;toilet tissue, toilet paper, bathroom tissue;0.0749;radiator;0.0614;window shade;0.3195;toilet seat;0.1377;refrigerator, icebox;0.0781;toilet tissue, toilet paper, bathroom tissue;0.0728;radiator;0.0619;window shade;0.3195;toilet seat;0.1377;refrigerator, icebox;0.0781;toilet tissue, toilet paper, bathroom tissue;0.0728;radiator;0.0619;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;spoonbill;0.9999;flamingo;0.0001;hummingbird;0.0000;crane;0.0000;goldfish, Carassius auratus;0.0000;spoonbill;0.9999;flamingo;0.0001;hummingbird;0.0000;crane;0.0000;goldfish, Carassius auratus;0.0000;spoonbill;0.9999;flamingo;0.0001;hummingbird;0.0000;crane;0.0000;goldfish, Carassius auratus;0.0000;spoonbill;0.9999;flamingo;0.0001;hummingbird;0.0000;crane;0.0000;goldfish, Carassius auratus;0.0000;spoonbill;0.9999;flamingo;0.0001;hummingbird;0.0000;crane;0.0000;goldfish, Carassius auratus;0.0000;1;0;225;227;3;1;223;225;9;3;206;218;3;1;220;225;25;8;190;208
50;0.5000;West Highland white terrier;0.1438;Maltese dog, Maltese terrier, Maltese;0.1271;mosquito net;0.1218;Sealyham terrier, Sealyham;0.0636;Old English sheepdog, bobtail;0.0353;Maltese dog, Maltese terrier, Maltese;0.1767;West Highland white terrier;0.1310;mosquito net;0.0994;Sealyham terrier, Sealyham;0.0813;Shih-Tzu;0.0379;West Highland white terrier;0.1470;Maltese dog, Maltese terrier, Maltese;0.1456;mosquito net;0.1084;Sealyham terrier, Sealyham;0.0857;Old English sheepdog, bobtail;0.0364;Maltese dog, Maltese terrier, Maltese;0.1645;West Highland white terrier;0.1424;mosquito net;0.0947;Sealyham terrier, Sealyham;0.0868;Old English sheepdog, bobtail;0.0377;West Highland white terrier;0.1595;Maltese dog, Maltese terrier, Maltese;0.1299;mosquito net;0.1212;Sealyham terrier, Sealyham;0.0704;Shih-Tzu;0.0354;4;3;212;220;9;13;196;204;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;Scottish deerhound, deerhound;0.2445;Old English sheepdog, bobtail;0.2200;Irish wolfhound;0.0817;Bouvier des Flandres, Bouviers des Flandres;0.0796;Irish terrier;0.0608;Scottish deerhound, deerhound;0.2257;Bouvier des Flandres, Bouviers des Flandres;0.2118;giant schnauzer;0.1060;Irish wolfhound;0.0724;Irish terrier;0.0627;Scottish deerhound, deerhound;0.2257;Bouvier des Flandres, Bouviers des Flandres;0.2118;giant schnauzer;0.1060;Irish wolfhound;0.0724;Irish terrier;0.0627;Scottish deerhound, deerhound;0.2257;Bouvier des Flandres, Bouviers des Flandres;0.2118;giant schnauzer;0.1060;Irish wolfhound;0.0724;Irish terrier;0.0627;Scottish deerhound, deerhound;0.2257;Bouvier des Flandres, Bouviers des Flandres;0.2118;giant schnauzer;0.1060;Irish wolfhound;0.0724;Irish terrier;0.0627;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;joystick;0.1732;thimble;0.0910;pitcher, ewer;0.0890;iron, smoothing iron;0.0673;pencil sharpener;0.0669;joystick;0.1611;pitcher, ewer;0.0952;thimble;0.0880;pencil sharpener;0.0636;iron, smoothing iron;0.0634;joystick;0.1487;pitcher, ewer;0.1159;thimble;0.0707;pencil sharpener;0.0614;iron, smoothing iron;0.0575;joystick;0.1611;pitcher, ewer;0.0952;thimble;0.0880;pencil sharpener;0.0636;iron, smoothing iron;0.0634;joystick;0.1597;pitcher, ewer;0.0961;thimble;0.0876;pencil sharpener;0.0642;iron, smoothing iron;0.0613;6;8;211;211;6;6;213;214;1;2;225;224;2;6;218;214;0;0;227;227
50;0.5000;mosque;0.6025;dome;0.1067;lampshade, lamp shade;0.0667;organ, pipe organ;0.0382;planetarium;0.0352;mosque;0.6025;dome;0.1067;lampshade, lamp shade;0.0667;organ, pipe organ;0.0382;planetarium;0.0352;mosque;0.6025;dome;0.1067;lampshade, lamp shade;0.0667;organ, pipe organ;0.0382;planetarium;0.0352;mosque;0.6025;dome;0.1067;lampshade, lamp shade;0.0667;organ, pipe organ;0.0382;planetarium;0.0352;mosque;0.6025;dome;0.1067;lampshade, lamp shade;0.0667;organ, pipe organ;0.0382;planetarium;0.0352;0;0;227;227;1;4;222;222;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;tick;0.0851;Labrador retriever;0.0685;sea lion;0.0653;Chesapeake Bay retriever;0.0601;beagle;0.0544;tick;0.0851;Labrador retriever;0.0685;sea lion;0.0653;Chesapeake Bay retriever;0.0601;beagle;0.0544;tick;0.0851;Labrador retriever;0.0685;sea lion;0.0653;Chesapeake Bay retriever;0.0601;beagle;0.0544;tick;0.0851;Labrador retriever;0.0685;sea lion;0.0653;Chesapeake Bay retriever;0.0601;beagle;0.0544;tick;0.0856;Labrador retriever;0.0739;Chesapeake Bay retriever;0.0613;beagle;0.0582;Norfolk terrier;0.0445;0;0;227;227;0;0;227;224;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;cab, hack, taxi, taxicab;0.4967;sports car, sport car;0.1549;racer, race car, racing car;0.1181;convertible;0.0614;pickup, pickup truck;0.0600;cab, hack, taxi, taxicab;0.4559;racer, race car, racing car;0.1787;sports car, sport car;0.1708;pickup, pickup truck;0.0469;convertible;0.0448;cab, hack, taxi, taxicab;0.4746;sports car, sport car;0.1636;racer, race car, racing car;0.1451;convertible;0.0545;pickup, pickup truck;0.0537;cab, hack, taxi, taxicab;0.4688;sports car, sport car;0.1667;racer, race car, racing car;0.1402;convertible;0.0584;pickup, pickup truck;0.0579;cab, hack, taxi, taxicab;0.4639;sports car, sport car;0.1680;racer, race car, racing car;0.1668;pickup, pickup truck;0.0496;convertible;0.0485;0;0;227;227;9;13;208;196;8;14;209;199;0;0;227;227;0;0;227;227
50;0.5000;cockroach, roach;0.1730;box turtle, box tortoise;0.0982;terrapin;0.0324;conch;0.0313;Windsor tie;0.0283;cockroach, roach;0.1730;box turtle, box tortoise;0.0982;terrapin;0.0324;conch;0.0313;Windsor tie;0.0283;cockroach, roach;0.1730;box turtle, box tortoise;0.0982;terrapin;0.0324;conch;0.0313;Windsor tie;0.0283;cockroach, roach;0.1730;box turtle, box tortoise;0.0982;terrapin;0.0324;conch;0.0313;Windsor tie;0.0283;cockroach, roach;0.1659;box turtle, box tortoise;0.0936;conch;0.0310;Windsor tie;0.0309;terrapin;0.0308;0;0;227;227;0;0;227;227;8;4;211;217;1;0;222;225;3;0;221;224
50;0.5000;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.3328;damselfly;0.2885;bittern;0.0623;redshank, Tringa totanus;0.0467;leafhopper;0.0401;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.3334;damselfly;0.2864;bittern;0.0620;redshank, Tringa totanus;0.0462;leafhopper;0.0413;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.3286;damselfly;0.2812;bittern;0.0660;leafhopper;0.0430;redshank, Tringa totanus;0.0423;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.3328;damselfly;0.2885;bittern;0.0623;redshank, Tringa totanus;0.0467;leafhopper;0.0401;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.3328;damselfly;0.2885;bittern;0.0623;redshank, Tringa totanus;0.0467;leafhopper;0.0401;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
50;0.5000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;conch;0.0000;tench, Tinca tinca;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;conch;0.0000;tench, Tinca tinca;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;conch;0.0000;tench, Tinca tinca;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;conch;0.0000;tench, Tinca tinca;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;conch;0.0000;tench, Tinca tinca;0.0000;1;3;224;223;2;7;217;218;12;7;205;211;8;4;213;221;0;3;225;223
50;0.5000;switch, electric switch, electrical switch;0.9693;soap dispenser;0.0133;toilet tissue, toilet paper, bathroom tissue;0.0044;digital clock;0.0039;medicine chest, medicine cabinet;0.0023;switch, electric switch, electrical switch;0.9693;soap dispenser;0.0135;toilet tissue, toilet paper, bathroom tissue;0.0044;digital clock;0.0039;medicine chest, medicine cabinet;0.0022;switch, electric switch, electrical switch;0.9715;soap dispenser;0.0113;toilet tissue, toilet paper, bathroom tissue;0.0046;digital clock;0.0037;medicine chest, medicine cabinet;0.0022;switch, electric switch, electrical switch;0.9715;soap dispenser;0.0108;digital clock;0.0048;toilet tissue, toilet paper, bathroom tissue;0.0034;safe;0.0025;switch, electric switch, electrical switch;0.9679;soap dispenser;0.0123;digital clock;0.0052;toilet tissue, toilet paper, bathroom tissue;0.0040;medicine chest, medicine cabinet;0.0027;50;65;136;134;50;69;133;129;50;69;125;129;41;61;158;152;42;61;158;139
50;0.5000;handkerchief, hankie, hanky, hankey;0.1772;hair slide;0.1678;paper towel;0.0786;diaper, nappy, napkin;0.0614;ice cream, icecream;0.0557;handkerchief, hankie, hanky, hankey;0.1772;hair slide;0.1678;paper towel;0.0786;diaper, nappy, napkin;0.0614;ice cream, icecream;0.0557;handkerchief, hankie, hanky, hankey;0.1790;hair slide;0.1711;paper towel;0.0725;ice cream, icecream;0.0550;diaper, nappy, napkin;0.0537;handkerchief, hankie, hanky, hankey;0.1772;hair slide;0.1678;paper towel;0.0786;diaper, nappy, napkin;0.0614;ice cream, icecream;0.0557;handkerchief, hankie, hanky, hankey;0.1772;hair slide;0.1678;paper towel;0.0786;diaper, nappy, napkin;0.0614;ice cream, icecream;0.0557;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
