sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
40;0.7000;matchstick;0.3143;spotlight, spot;0.0650;missile;0.0338;projectile, missile;0.0336;volcano;0.0258;matchstick;0.2888;spotlight, spot;0.0718;rubber eraser, rubber, pencil eraser;0.0243;nail;0.0227;loupe, jeweler's loupe;0.0211;matchstick;0.1908;spotlight, spot;0.0883;missile;0.0655;projectile, missile;0.0611;nail;0.0330;matchstick;0.2889;spotlight, spot;0.0718;rubber eraser, rubber, pencil eraser;0.0243;nail;0.0227;loupe, jeweler's loupe;0.0211;matchstick;0.1635;spotlight, spot;0.0560;volcano;0.0463;missile;0.0316;nail;0.0305;77;21;32;140;52;21;145;154;85;23;14;32;50;20;147;159;87;32;101;130
40;0.7000;volcano;0.0932;American alligator, Alligator mississipiensis;0.0809;starfish, sea star;0.0572;agama;0.0473;matchstick;0.0417;spotlight, spot;0.2223;wing;0.0936;matchstick;0.0865;shower curtain;0.0368;rubber eraser, rubber, pencil eraser;0.0248;spotlight, spot;0.2492;matchstick;0.1208;wing;0.0360;shower curtain;0.0315;rubber eraser, rubber, pencil eraser;0.0303;spotlight, spot;0.2587;matchstick;0.0506;wing;0.0418;ant, emmet, pismire;0.0184;nail;0.0177;spotlight, spot;0.2789;matchstick;0.0471;wing;0.0433;shower curtain;0.0233;ant, emmet, pismire;0.0170;8;3;219;152;29;38;135;116;4;9;160;144;9;3;218;83;7;21;170;151
40;0.7000;jellyfish;0.2627;volcano;0.1484;wing;0.1013;stingray;0.0536;electric ray, crampfish, numbfish, torpedo;0.0509;spotlight, spot;0.1921;jellyfish;0.1561;volcano;0.0330;wing;0.0253;matchstick;0.0244;jellyfish;0.3759;spotlight, spot;0.0900;volcano;0.0758;wing;0.0216;geyser;0.0173;jellyfish;0.3292;spotlight, spot;0.1204;volcano;0.0733;wing;0.0219;matchstick;0.0152;jellyfish;0.3725;spotlight, spot;0.0957;volcano;0.0907;wing;0.0226;geyser;0.0148;45;50;40;11;38;48;51;30;39;50;46;15;45;54;18;7;62;60;2;1
40;0.7000;ant, emmet, pismire;0.0919;leafhopper;0.0704;tree frog, tree-frog;0.0503;spider web, spider's web;0.0434;window screen;0.0332;shower curtain;0.0931;window screen;0.0896;spotlight, spot;0.0593;nematode, nematode worm, roundworm;0.0562;velvet;0.0432;shower curtain;0.0995;spotlight, spot;0.0843;nematode, nematode worm, roundworm;0.0799;window screen;0.0668;velvet;0.0655;nematode, nematode worm, roundworm;0.0972;shower curtain;0.0963;spotlight, spot;0.0737;velvet;0.0699;window screen;0.0687;shower curtain;0.1260;window screen;0.1200;spotlight, spot;0.0551;nematode, nematode worm, roundworm;0.0402;velvet;0.0269;12;29;68;40;10;11;78;113;15;33;57;33;5;3;91;121;11;3;85;97
40;0.7000;balloon;0.1756;spotlight, spot;0.1481;nail;0.0638;parachute, chute;0.0469;screw;0.0459;spotlight, spot;0.2784;matchstick;0.0695;velvet;0.0581;nematode, nematode worm, roundworm;0.0362;ant, emmet, pismire;0.0212;spotlight, spot;0.1103;lakeside, lakeshore;0.0740;wing;0.0491;seashore, coast, seacoast, sea-coast;0.0387;volcano;0.0268;spotlight, spot;0.2261;matchstick;0.0449;ant, emmet, pismire;0.0420;nematode, nematode worm, roundworm;0.0357;wing;0.0346;spotlight, spot;0.1029;lakeside, lakeshore;0.0789;wing;0.0697;seashore, coast, seacoast, sea-coast;0.0437;volcano;0.0349;19;71;93;57;20;71;92;34;19;75;92;46;72;75;39;53;7;70;155;87
40;0.7000;spotlight, spot;0.9349;matchstick;0.0076;Granny Smith;0.0064;nematode, nematode worm, roundworm;0.0046;lampshade, lamp shade;0.0018;spotlight, spot;0.9352;matchstick;0.0090;nematode, nematode worm, roundworm;0.0060;Granny Smith;0.0058;digital clock;0.0025;spotlight, spot;0.9431;matchstick;0.0083;Granny Smith;0.0057;nematode, nematode worm, roundworm;0.0056;digital clock;0.0024;eel;0.4262;dugong, Dugong dugon;0.0941;green mamba;0.0519;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0291;rock beauty, Holocanthus tricolor;0.0266;spotlight, spot;0.9411;matchstick;0.0080;Granny Smith;0.0052;nematode, nematode worm, roundworm;0.0051;digital clock;0.0022;39;17;139;147;8;5;50;60;39;17;2;1;23;17;151;117;40;17;138;147
40;0.7000;spotlight, spot;0.0749;bubble;0.0414;shower curtain;0.0322;ant, emmet, pismire;0.0287;Granny Smith;0.0274;Granny Smith;0.0951;spotlight, spot;0.0592;ant, emmet, pismire;0.0277;bubble;0.0268;broccoli;0.0248;Granny Smith;0.0819;spotlight, spot;0.0758;ant, emmet, pismire;0.0313;bubble;0.0293;window screen;0.0230;Granny Smith;0.1196;spotlight, spot;0.0696;bubble;0.0292;ant, emmet, pismire;0.0267;broccoli;0.0230;Granny Smith;0.0917;spotlight, spot;0.0712;ant, emmet, pismire;0.0339;bubble;0.0263;window screen;0.0215;14;27;96;120;45;35;58;18;18;54;11;8;16;35;49;28;18;35;43;27
40;0.7000;lampshade, lamp shade;0.2288;spotlight, spot;0.1406;plastic bag;0.0889;bubble;0.0441;parachute, chute;0.0360;lampshade, lamp shade;0.2745;spotlight, spot;0.1453;plastic bag;0.0758;bubble;0.0449;parachute, chute;0.0306;wing;0.2570;spotlight, spot;0.0866;paper towel;0.0346;syringe;0.0194;window screen;0.0187;wing;0.1259;spotlight, spot;0.1187;envelope;0.0891;matchstick;0.0261;syringe;0.0231;spotlight, spot;0.2124;wing;0.1132;envelope;0.1046;matchstick;0.0214;shower curtain;0.0156;19;23;101;56;57;17;21;48;57;41;8;29;5;2;128;83;4;4;133;87
40;0.7000;parachute, chute;0.0889;rapeseed;0.0567;wig;0.0398;shower curtain;0.0386;lampshade, lamp shade;0.0366;matchstick;0.0661;spotlight, spot;0.0660;parachute, chute;0.0572;shower curtain;0.0511;bubble;0.0449;matchstick;0.0613;bubble;0.0502;spotlight, spot;0.0495;shower curtain;0.0371;parachute, chute;0.0297;matchstick;0.0681;parachute, chute;0.0623;spotlight, spot;0.0584;bubble;0.0489;shower curtain;0.0481;spotlight, spot;0.0965;projectile, missile;0.0692;bubble;0.0589;missile;0.0481;matchstick;0.0461;37;9;21;74;35;14;28;64;36;8;72;217;40;9;17;74;31;9;35;67
40;0.7000;sunglasses, dark glasses, shades;0.2686;sunglass;0.1394;Band Aid;0.0663;lipstick, lip rouge;0.0477;loupe, jeweler's loupe;0.0394;volcano;0.3620;matchstick;0.2057;spotlight, spot;0.0418;geyser;0.0233;ice lolly, lolly, lollipop, popsicle;0.0210;matchstick;0.2777;spotlight, spot;0.1163;volcano;0.0513;balloon;0.0440;rapeseed;0.0243;matchstick;0.2523;spotlight, spot;0.1133;volcano;0.0783;balloon;0.0421;rapeseed;0.0275;matchstick;0.1741;spotlight, spot;0.1636;balloon;0.0619;volcano;0.0400;projectile, missile;0.0321;44;36;33;18;52;19;45;50;8;7;194;194;43;1;147;125;44;18;150;124
40;0.7000;wing;0.2097;spotlight, spot;0.1343;goldfish, Carassius auratus;0.0521;car mirror;0.0388;volcano;0.0366;spotlight, spot;0.9567;loupe, jeweler's loupe;0.0078;bubble;0.0051;balloon;0.0021;strainer;0.0021;spotlight, spot;0.8964;matchstick;0.0064;loupe, jeweler's loupe;0.0063;lampshade, lamp shade;0.0049;balloon;0.0045;spotlight, spot;0.7396;wing;0.0243;lampshade, lamp shade;0.0151;rapeseed;0.0108;matchstick;0.0084;spotlight, spot;0.8177;wing;0.0158;matchstick;0.0074;lampshade, lamp shade;0.0074;loupe, jeweler's loupe;0.0074;12;6;148;79;13;44;38;25;25;53;28;16;13;37;45;33;13;6;54;64
40;0.7000;spotlight, spot;0.1453;wing;0.0828;jellyfish;0.0772;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0578;sandbar, sand bar;0.0374;spotlight, spot;0.3077;wing;0.0991;jellyfish;0.0348;hammerhead, hammerhead shark;0.0264;matchstick;0.0258;spotlight, spot;0.1943;wing;0.0942;jellyfish;0.0527;hammerhead, hammerhead shark;0.0299;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0283;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1662;jellyfish;0.0772;spotlight, spot;0.0726;sandbar, sand bar;0.0554;wing;0.0513;spotlight, spot;0.2593;wing;0.1108;jellyfish;0.0468;hammerhead, hammerhead shark;0.0305;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0186;39;13;36;37;28;27;101;78;28;11;159;104;41;15;129;91;52;13;77;92
40;0.7000;wing;0.2442;warplane, military plane;0.2076;vulture;0.1271;bald eagle, American eagle, Haliaeetus leucocephalus;0.0699;kite;0.0383;wing;0.1246;warplane, military plane;0.0842;parachute, chute;0.0365;ear, spike, capitulum;0.0316;space shuttle;0.0289;wing;0.2412;warplane, military plane;0.1984;vulture;0.1315;bald eagle, American eagle, Haliaeetus leucocephalus;0.0737;kite;0.0421;wing;0.1246;warplane, military plane;0.0842;parachute, chute;0.0365;ear, spike, capitulum;0.0316;space shuttle;0.0289;vulture;0.1966;wing;0.1508;warplane, military plane;0.1385;bald eagle, American eagle, Haliaeetus leucocephalus;0.0924;kite;0.0513;17;76;35;42;20;75;18;26;15;75;40;33;20;76;2;22;37;100;5;5
40;0.7000;spotlight, spot;0.2284;candle, taper, wax light;0.0609;lighter, light, igniter, ignitor;0.0558;syringe;0.0410;torch;0.0277;spotlight, spot;0.6560;lampshade, lamp shade;0.0213;stage;0.0157;torch;0.0141;tripod;0.0133;spotlight, spot;0.8059;lampshade, lamp shade;0.0438;matchstick;0.0157;projector;0.0096;candle, taper, wax light;0.0078;spotlight, spot;0.8183;lampshade, lamp shade;0.0402;matchstick;0.0157;projector;0.0065;candle, taper, wax light;0.0059;spotlight, spot;0.3396;stage;0.0301;projector;0.0290;lampshade, lamp shade;0.0267;bathtub, bathing tub, bath, tub;0.0198;33;28;67;62;26;28;73;78;19;16;76;97;33;15;142;211;41;24;55;100
40;0.7000;spotlight, spot;0.1692;rapeseed;0.0626;Granny Smith;0.0552;fountain;0.0340;ant, emmet, pismire;0.0331;Granny Smith;0.2976;spotlight, spot;0.0874;lemon;0.0608;bubble;0.0483;tennis ball;0.0413;Granny Smith;0.2211;lemon;0.0539;spotlight, spot;0.0498;bubble;0.0445;velvet;0.0424;Granny Smith;0.3115;spotlight, spot;0.0820;lemon;0.0647;bubble;0.0505;tennis ball;0.0439;Granny Smith;0.2110;lemon;0.0547;spotlight, spot;0.0485;rapeseed;0.0429;bubble;0.0429;1;0;103;136;12;36;29;23;1;0;61;88;7;3;101;127;15;19;35;43
40;0.7000;spotlight, spot;0.3940;shower curtain;0.0449;window shade;0.0329;lampshade, lamp shade;0.0327;switch, electric switch, electrical switch;0.0235;spotlight, spot;0.2959;lampshade, lamp shade;0.2584;window shade;0.0837;bannister, banister, balustrade, balusters, handrail;0.0435;prison, prison house;0.0424;spotlight, spot;0.4829;shower curtain;0.0771;window shade;0.0568;window screen;0.0431;lampshade, lamp shade;0.0295;spotlight, spot;0.4808;shower curtain;0.1009;window shade;0.0459;window screen;0.0401;lampshade, lamp shade;0.0210;spotlight, spot;0.4984;shower curtain;0.1133;window shade;0.0428;window screen;0.0348;lampshade, lamp shade;0.0219;8;39;180;185;8;52;180;172;9;59;179;158;3;10;220;215;24;60;21;15
40;0.7000;spider web, spider's web;0.1145;window screen;0.0883;ant, emmet, pismire;0.0384;barn spider, Araneus cavaticus;0.0337;shower curtain;0.0306;window screen;0.1344;spotlight, spot;0.0675;spider web, spider's web;0.0672;shower curtain;0.0368;rapeseed;0.0315;window screen;0.1323;spider web, spider's web;0.0690;spotlight, spot;0.0563;shower curtain;0.0393;rapeseed;0.0326;window screen;0.1877;spotlight, spot;0.0702;shower curtain;0.0418;lakeside, lakeshore;0.0414;spider web, spider's web;0.0349;window screen;0.1926;spotlight, spot;0.0686;shower curtain;0.0452;lakeside, lakeshore;0.0386;spider web, spider's web;0.0340;14;22;63;65;7;4;151;148;39;12;39;71;12;4;67;81;35;12;39;71
40;0.7000;matchstick;0.1056;spotlight, spot;0.0523;nail;0.0315;paper towel;0.0312;ant, emmet, pismire;0.0268;spotlight, spot;0.0920;shower curtain;0.0650;matchstick;0.0566;ant, emmet, pismire;0.0330;bubble;0.0272;spotlight, spot;0.0783;shower curtain;0.0619;matchstick;0.0549;ant, emmet, pismire;0.0405;velvet;0.0265;spotlight, spot;0.0775;matchstick;0.0610;shower curtain;0.0492;ant, emmet, pismire;0.0415;velvet;0.0276;matchstick;0.0486;ant, emmet, pismire;0.0400;shower curtain;0.0362;spotlight, spot;0.0339;paper towel;0.0250;73;75;10;6;28;64;59;29;64;54;35;40;92;56;7;34;67;57;22;36
40;0.7000;paper towel;0.0691;spotlight, spot;0.0614;matchstick;0.0586;corn;0.0447;Band Aid;0.0317;paper towel;0.0695;spotlight, spot;0.0597;matchstick;0.0561;corn;0.0449;Band Aid;0.0316;paper towel;0.0696;spotlight, spot;0.0595;matchstick;0.0564;corn;0.0450;Band Aid;0.0317;paper towel;0.0695;spotlight, spot;0.0597;matchstick;0.0561;corn;0.0449;Band Aid;0.0316;paper towel;0.0696;spotlight, spot;0.0595;matchstick;0.0564;corn;0.0450;Band Aid;0.0317;9;1;211;217;107;51;72;50;3;23;217;195;6;23;212;172;111;55;82;49
40;0.7000;wing;0.1851;spotlight, spot;0.1446;lampshade, lamp shade;0.0818;spider web, spider's web;0.0311;nematode, nematode worm, roundworm;0.0227;spotlight, spot;0.2526;wing;0.0508;lampshade, lamp shade;0.0497;refrigerator, icebox;0.0295;toilet tissue, toilet paper, bathroom tissue;0.0271;spotlight, spot;0.2366;lampshade, lamp shade;0.0573;bathtub, bathing tub, bath, tub;0.0323;wing;0.0263;toilet tissue, toilet paper, bathroom tissue;0.0252;spotlight, spot;0.2694;lampshade, lamp shade;0.0618;wing;0.0348;toilet tissue, toilet paper, bathroom tissue;0.0287;bathtub, bathing tub, bath, tub;0.0265;spotlight, spot;0.3692;lampshade, lamp shade;0.0698;wing;0.0637;bathtub, bathing tub, bath, tub;0.0384;toilet seat;0.0241;7;27;92;52;7;11;175;141;7;12;87;64;8;16;178;62;8;28;98;48
40;0.7000;alp;0.1477;lakeside, lakeshore;0.1265;volcano;0.0803;parachute, chute;0.0331;promontory, headland, head, foreland;0.0275;lakeside, lakeshore;0.0782;wing;0.0403;rapeseed;0.0315;window screen;0.0304;ant, emmet, pismire;0.0255;lakeside, lakeshore;0.0701;wing;0.0377;window screen;0.0315;rapeseed;0.0299;ant, emmet, pismire;0.0263;lakeside, lakeshore;0.0504;wing;0.0371;ant, emmet, pismire;0.0346;window screen;0.0308;rapeseed;0.0270;ant, emmet, pismire;0.0398;wing;0.0317;window screen;0.0309;lakeside, lakeshore;0.0285;spotlight, spot;0.0269;39;74;70;67;31;60;58;68;29;60;75;81;3;23;224;202;12;59;202;161
40;0.7000;bathtub, bathing tub, bath, tub;0.3182;tub, vat;0.1587;shower curtain;0.1089;bubble;0.0253;wig;0.0230;wig;0.0595;spotlight, spot;0.0593;shower curtain;0.0502;bathtub, bathing tub, bath, tub;0.0441;bubble;0.0376;spotlight, spot;0.1056;shower curtain;0.0473;Granny Smith;0.0325;bubble;0.0304;cloak;0.0275;spotlight, spot;0.1267;Granny Smith;0.0587;shower curtain;0.0497;bubble;0.0275;bathtub, bathing tub, bath, tub;0.0251;spotlight, spot;0.1279;Granny Smith;0.0649;shower curtain;0.0488;bubble;0.0286;bathtub, bathing tub, bath, tub;0.0239;42;43;30;21;41;43;28;18;18;37;162;132;43;45;140;125;45;43;24;14
40;0.7000;syringe;0.1829;nail;0.1608;candle, taper, wax light;0.0659;space shuttle;0.0424;matchstick;0.0406;spotlight, spot;0.2505;shower curtain;0.0734;nail;0.0529;syringe;0.0386;matchstick;0.0381;spotlight, spot;0.3121;shower curtain;0.0522;syringe;0.0450;switch, electric switch, electrical switch;0.0352;matchstick;0.0310;spotlight, spot;0.3154;shower curtain;0.0653;syringe;0.0394;matchstick;0.0315;switch, electric switch, electrical switch;0.0232;nail;0.2600;syringe;0.2128;screw;0.0784;crane;0.0601;spotlight, spot;0.0452;12;46;78;82;10;44;80;87;7;39;82;90;7;37;134;95;10;44;85;85
40;0.7000;vine snake;0.0565;spider web, spider's web;0.0527;window screen;0.0403;barn spider, Araneus cavaticus;0.0366;black widow, Latrodectus mactans;0.0313;spider web, spider's web;0.1568;shower curtain;0.1387;window screen;0.0644;spotlight, spot;0.0435;rapeseed;0.0247;shower curtain;0.2155;spotlight, spot;0.1004;Granny Smith;0.0569;spider web, spider's web;0.0464;tennis ball;0.0357;shower curtain;0.2207;spotlight, spot;0.1040;Granny Smith;0.0615;spider web, spider's web;0.0425;window screen;0.0346;spider web, spider's web;0.2229;shower curtain;0.0553;lacewing, lacewing fly;0.0443;window screen;0.0393;leafhopper;0.0277;11;0;78;109;8;0;85;98;7;0;85;109;52;8;30;94;52;8;35;94
40;0.7000;matchstick;0.1867;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0390;syringe;0.0387;matchstick;0.1866;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0391;syringe;0.0388;matchstick;0.1867;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0390;syringe;0.0387;matchstick;0.1866;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0391;syringe;0.0388;matchstick;0.1866;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0391;syringe;0.0388;1;106;164;64;0;106;200;83;1;102;200;88;1;114;199;66;1;128;162;52
40;0.7000;flagpole, flagstaff;0.0827;airship, dirigible;0.0571;wing;0.0543;matchstick;0.0429;bottlecap;0.0406;spotlight, spot;0.3609;matchstick;0.3351;lampshade, lamp shade;0.0123;nematode, nematode worm, roundworm;0.0118;digital clock;0.0116;spotlight, spot;0.5856;matchstick;0.1394;lampshade, lamp shade;0.0156;digital clock;0.0149;theater curtain, theatre curtain;0.0103;spotlight, spot;0.6257;matchstick;0.0978;lampshade, lamp shade;0.0185;digital clock;0.0150;window screen;0.0107;spotlight, spot;0.2470;matchstick;0.2231;nematode, nematode worm, roundworm;0.0290;volcano;0.0205;theater curtain, theatre curtain;0.0181;34;22;74;63;37;22;65;54;37;21;65;61;36;21;66;63;37;22;65;60
40;0.7000;window screen;0.0999;spotlight, spot;0.0754;nematode, nematode worm, roundworm;0.0747;velvet;0.0737;ant, emmet, pismire;0.0427;spotlight, spot;0.1502;velvet;0.1191;nematode, nematode worm, roundworm;0.0892;window screen;0.0697;ant, emmet, pismire;0.0389;spotlight, spot;0.1354;velvet;0.1200;nematode, nematode worm, roundworm;0.0839;window screen;0.0741;ant, emmet, pismire;0.0383;spotlight, spot;0.1718;nematode, nematode worm, roundworm;0.0910;velvet;0.0847;window screen;0.0570;ant, emmet, pismire;0.0414;colobus, colobus monkey;0.1174;vine snake;0.0912;sea lion;0.0778;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0591;velvet;0.0499;26;18;188;202;26;21;155;192;28;18;107;93;38;2;178;204;28;43;134;110
40;0.7000;fly;0.3088;ant, emmet, pismire;0.2175;wolf spider, hunting spider;0.1337;barn spider, Araneus cavaticus;0.1237;garden spider, Aranea diademata;0.0321;wolf spider, hunting spider;0.1543;ant, emmet, pismire;0.0858;window screen;0.0407;spider web, spider's web;0.0353;spotlight, spot;0.0237;spotlight, spot;0.0829;shower curtain;0.0681;matchstick;0.0408;nail;0.0360;window screen;0.0339;spotlight, spot;0.0687;shower curtain;0.0686;window screen;0.0364;matchstick;0.0314;nail;0.0283;shower curtain;0.0617;spotlight, spot;0.0617;nail;0.0360;matchstick;0.0330;window screen;0.0303;75;27;2;2;70;23;7;7;27;27;50;33;75;27;2;3;61;27;16;14
40;0.7000;spotlight, spot;0.1634;coffee mug;0.0493;bottlecap;0.0489;red wine;0.0393;lotion;0.0377;space heater;0.5026;soap dispenser;0.0625;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0614;modem;0.0409;punching bag, punch bag, punching ball, punchball;0.0278;spotlight, spot;0.1842;punching bag, punch bag, punching ball, punchball;0.0696;lotion;0.0654;oil filter;0.0620;hair spray;0.0602;space heater;0.4984;soap dispenser;0.0640;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0432;punching bag, punch bag, punching ball, punchball;0.0398;modem;0.0317;spotlight, spot;0.2092;lotion;0.0606;oil filter;0.0580;paper towel;0.0393;space heater;0.0346;22;22;28;90;15;7;210;179;18;18;31;98;15;9;151;174;24;18;39;96
40;0.7000;American alligator, Alligator mississipiensis;0.5560;African crocodile, Nile crocodile, Crocodylus niloticus;0.0907;American chameleon, anole, Anolis carolinensis;0.0477;water snake;0.0361;alligator lizard;0.0359;green lizard, Lacerta viridis;0.3625;American chameleon, anole, Anolis carolinensis;0.2767;African chameleon, Chamaeleo chamaeleon;0.0821;tree frog, tree-frog;0.0398;common iguana, iguana, Iguana iguana;0.0372;green lizard, Lacerta viridis;0.0836;American chameleon, anole, Anolis carolinensis;0.0600;Granny Smith;0.0432;shower curtain;0.0302;window screen;0.0288;shower curtain;0.0705;Granny Smith;0.0634;window screen;0.0509;green lizard, Lacerta viridis;0.0462;American chameleon, anole, Anolis carolinensis;0.0448;green lizard, Lacerta viridis;0.1046;American chameleon, anole, Anolis carolinensis;0.0930;window screen;0.0431;vine snake;0.0389;Granny Smith;0.0265;19;62;43;33;3;3;71;93;18;45;47;51;18;11;56;84;12;2;63;94
40;0.7000;spotlight, spot;0.2472;stage;0.0807;shower cap;0.0753;wig;0.0530;microphone, mike;0.0456;spotlight, spot;0.3580;matchstick;0.1925;banana;0.0239;bubble;0.0214;conch;0.0143;spotlight, spot;0.5247;banana;0.0400;lampshade, lamp shade;0.0394;matchstick;0.0342;Granny Smith;0.0185;spotlight, spot;0.6221;lampshade, lamp shade;0.0602;cup;0.0221;banana;0.0183;matchstick;0.0168;spotlight, spot;0.5389;lampshade, lamp shade;0.0591;banana;0.0391;matchstick;0.0303;cup;0.0190;3;14;179;199;4;15;176;150;5;24;176;115;3;49;171;91;11;49;45;29
40;0.7000;marmoset;0.0617;ant, emmet, pismire;0.0473;titi, titi monkey;0.0414;tick;0.0364;acorn;0.0245;Granny Smith;0.0500;spotlight, spot;0.0479;computer keyboard, keypad;0.0377;matchstick;0.0275;velvet;0.0269;spotlight, spot;0.0505;computer keyboard, keypad;0.0350;matchstick;0.0347;Granny Smith;0.0320;window screen;0.0319;marmoset;0.0752;titi, titi monkey;0.0479;ant, emmet, pismire;0.0424;tick;0.0372;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0256;spotlight, spot;0.0465;Granny Smith;0.0409;window screen;0.0283;computer keyboard, keypad;0.0265;American chameleon, anole, Anolis carolinensis;0.0249;4;3;98;171;7;0;85;174;7;2;168;196;7;4;167;200;4;9;97;165
40;0.7000;beaver;0.8276;barn spider, Araneus cavaticus;0.0660;lion, king of beasts, Panthera leo;0.0263;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0229;otter;0.0102;barn spider, Araneus cavaticus;0.1950;tick;0.1289;ant, emmet, pismire;0.0471;beaver;0.0468;isopod;0.0326;barn spider, Araneus cavaticus;0.3553;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0929;beaver;0.0611;tarantula;0.0251;axolotl, mud puppy, Ambystoma mexicanum;0.0155;barn spider, Araneus cavaticus;0.3403;beaver;0.2815;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0327;tick;0.0231;red-breasted merganser, Mergus serrator;0.0208;barn spider, Araneus cavaticus;0.3365;tick;0.0971;ant, emmet, pismire;0.0385;beaver;0.0377;bee;0.0303;31;21;95;105;74;24;41;101;67;24;54;101;67;24;64;101;69;24;52;101
40;0.7000;warplane, military plane;0.1574;wing;0.0756;space shuttle;0.0593;parachute, chute;0.0461;envelope;0.0279;warplane, military plane;0.0950;wing;0.0823;space shuttle;0.0667;envelope;0.0356;ear, spike, capitulum;0.0234;warplane, military plane;0.2289;space shuttle;0.0759;wing;0.0728;crane;0.0648;ear, spike, capitulum;0.0250;warplane, military plane;0.0947;wing;0.0820;space shuttle;0.0665;envelope;0.0355;ear, spike, capitulum;0.0235;warplane, military plane;0.1108;crane;0.0780;wing;0.0698;space shuttle;0.0644;ear, spike, capitulum;0.0306;46;83;28;42;46;82;29;44;46;79;29;51;51;83;22;42;51;83;21;38
40;0.7000;macaque;0.8243;langur;0.0442;capuchin, ringtail, Cebus capucinus;0.0331;patas, hussar monkey, Erythrocebus patas;0.0232;guenon, guenon monkey;0.0223;macaque;0.7511;Persian cat;0.0439;baboon;0.0402;marmoset;0.0397;hamster;0.0254;macaque;0.5415;Persian cat;0.0938;hamster;0.0777;baboon;0.0534;marmoset;0.0385;macaque;0.2466;Persian cat;0.1796;Arctic fox, white fox, Alopex lagopus;0.1098;hamster;0.0927;baboon;0.0545;macaque;0.3538;Persian cat;0.1285;hamster;0.1172;baboon;0.0688;Arctic fox, white fox, Alopex lagopus;0.0651;86;57;59;45;39;57;98;45;48;65;64;23;49;57;89;33;37;41;122;63
40;0.7000;switch, electric switch, electrical switch;0.3608;digital clock;0.2039;wall clock;0.0494;spotlight, spot;0.0452;analog clock;0.0229;spotlight, spot;0.1187;screen, CRT screen;0.0620;notebook, notebook computer;0.0618;mouse, computer mouse;0.0618;switch, electric switch, electrical switch;0.0390;spotlight, spot;0.2403;screen, CRT screen;0.0552;Granny Smith;0.0434;mouse, computer mouse;0.0411;red wine;0.0376;spotlight, spot;0.2564;screen, CRT screen;0.0862;television, television system;0.0576;Granny Smith;0.0375;monitor;0.0332;spotlight, spot;0.3261;Granny Smith;0.0522;screen, CRT screen;0.0397;mouse, computer mouse;0.0348;matchstick;0.0328;13;27;51;39;20;29;44;53;43;36;21;25;54;55;3;1;10;25;80;133
40;0.7000;beaver;0.2000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1508;otter;0.0817;mink;0.0408;mongoose;0.0334;window screen;0.0573;lakeside, lakeshore;0.0454;water snake;0.0322;barn spider, Araneus cavaticus;0.0273;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0265;lakeside, lakeshore;0.0749;window screen;0.0557;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0289;water snake;0.0216;spider web, spider's web;0.0209;window screen;0.0809;lakeside, lakeshore;0.0652;spider web, spider's web;0.0306;Granny Smith;0.0306;ant, emmet, pismire;0.0256;window screen;0.0744;lakeside, lakeshore;0.0630;spider web, spider's web;0.0357;ant, emmet, pismire;0.0250;Granny Smith;0.0244;33;15;28;59;32;59;16;16;6;2;218;224;6;9;117;138;4;3;197;222
